fk_x_invoice_item_hub_id,created_at,fk_x_currency_ref_cd,charge_amt,discountable_ind,proration_ind,period_start_at,period_end_at,description,fk_s_change_context_id,row_hash,fk_x_invoice_item_hub_id_raw
11E713790456D7D8A211020AF2129A61,"2017-03-27 22:40:14.302",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048249036",11E7137904585104BCDA06616AC582AF,0BB58AE1ACC3DA83B2D08A175549F653,...
11E71379045996FBA211020AF2129A61,"2017-03-27 22:40:14.321",USD,1252,1,0,NULL,NULL,"usps label: 9405510200883933551827",11E71379045B2069BCDA06616AC582AF,B9390E4EE76BFF3AE51C153FE1E85A4D,...
11E71379045C7D2EA211020AF2129A61,"2017-03-27 22:40:14.340",USD,1252,1,0,NULL,NULL,"usps label: 9405510200883934471599",11E71379045E007CBCDA06616AC582AF,8A5C622929B7429F893886A8942D5BF3,...
11E71379045F6261A211020AF2129A61,"2017-03-27 22:40:14.359",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048274199",11E713790460DCDABCDA06616AC582AF,AB60FCE447F5937CB8B3EABADDE9B537,...
11E7137904624894A211020AF2129A61,"2017-03-27 22:40:14.377",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048269126",11E713790463B832BCDA06616AC582AF,279F9E855A472C2B1A090D36656A260A,...
11E71379046507B7A211020AF2129A61,"2017-03-27 22:40:14.396",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048302915",11E7137904668ABABCDA06616AC582AF,64F9E92464A90359AC7827395D47230E,...
11E713790467EDEAA211020AF2129A61,"2017-03-27 22:40:14.415",USD,1252,1,0,NULL,NULL,"usps label: 9405510200830024254280",11E7137904697259BCDA06616AC582AF,2491B575AADDF5261665073C52A2071B,...
11E71379046AD41DA211020AF2129A61,"2017-03-27 22:40:14.434",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048320148",11E71379046C4703BCDA06616AC582AF,D83F9BFA0F305CFD8BD05EB062BA7ECF,...
11E71379046DBA50A211020AF2129A61,"2017-03-27 22:40:14.452",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048315144",11E71379046F2600BCDA06616AC582AF,6C5252C624D53C4F8041CA54FBE5E6C3,...
11E7137905F2D426A211020AF2129A61,"2017-03-27 22:40:17.003",USD,1252,1,0,NULL,NULL,"usps label: 9405510200829886942923",11E7137905F43F6FBCDA06616AC582AF,88FFB1EDE49063A0053F10AF236136A4,...
11E7137905FDD0B3A211020AF2129A61,"2017-03-27 22:40:17.075",USD,432,1,0,NULL,NULL,"usps label: 9400110897700047826023",11E7137905FF3E29BCDA06616AC582AF,A8EACEE39A2C0B113801FE933067C294,...
11E713790600B6E6A211020AF2129A61,"2017-03-27 22:40:17.094",USD,994,1,0,NULL,NULL,"usps label: 9405510200829883172675",11E7137906022DCBBCDA06616AC582AF,1435316F920665C314A7128B9183DD7E,...
11E7137906039D19A211020AF2129A61,"2017-03-27 22:40:17.113",USD,396,1,0,NULL,NULL,"usps label: 9400110897700047990052",11E7137906051910BCDA06616AC582AF,4BC5562ABA4C8F0F969E18E3B2ED3BBE,...
11E713790606AA5CA211020AF2129A61,"2017-03-27 22:40:17.132",USD,1762,1,0,NULL,NULL,"usps label: 9405510200881887236449",11E7137906081731BCDA06616AC582AF,EFBB5845D47AB41A684F8B2CBA3B49B2,...
11E713790609908FA211020AF2129A61,"2017-03-27 22:40:17.152",USD,1252,1,0,NULL,NULL,"usps label: 9405510200883922295329",11E71379060B09D4BCDA06616AC582AF,FB8E9DCB7C6B62DF3CD28969088C59A4,...
11E71379060C76C2A211020AF2129A61,"2017-03-27 22:40:17.171",USD,781,1,0,NULL,NULL,"usps label: 9405510200828891007559",11E71379060DEB56BCDA06616AC582AF,0FF95992DE2EF0BC6C1733E827199A66,...
11E71379060F8405A211020AF2129A61,"2017-03-27 22:40:17.191",USD,1252,1,0,NULL,NULL,"usps label: 9405510200829896016102",11E7137906110570BCDA06616AC582AF,078E73622AEDCD1E8D496D56A975A3E0,...
11E7137906126A38A211020AF2129A61,"2017-03-27 22:40:17.210",USD,420,1,0,NULL,NULL,"usps label: 9400110897700048276803",11E713790613EA1ABCDA06616AC582AF,E48583B1D02A1970EA447042855C37F5,...
11E713790615777BA211020AF2129A61,"2017-03-27 22:40:17.229",USD,888,1,0,NULL,NULL,"usps label: 9405510200830024125153",11E713790616E761BCDA06616AC582AF,9084BBEF6DAED762DED4D19E67BF42A1,...
11E7137906185DAEA211020AF2129A61,"2017-03-27 22:40:17.248",USD,949,1,0,NULL,NULL,"usps label: 9405510200882896175002",11E713790619C71ABCDA06616AC582AF,8F42C1B65E5864B59236461709D6B6B1,...
11E7137908CA371CA211020AF2129A61,"2017-03-27 22:40:21.770",USD,244,1,0,NULL,NULL,"usps label: 9400110897700046418915",11E7137908CBC054BCDA06616AC582AF,F66189822FC5D2F75BC6CF884782CF58,...
11E7137908CD1D4FA211020AF2129A61,"2017-03-27 22:40:21.789",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047097140",11E7137908CEAABABCDA06616AC582AF,F823AEA385D67CB2F5B7EA5E831463B7,...
11E7137908D00382A211020AF2129A61,"2017-03-27 22:40:21.808",USD,414,1,0,NULL,NULL,"usps label: 9400110897700047798931",11E7137908D1978EBCDA06616AC582AF,20D1D00E6D118C1EE34F14D1B63A441F,...
11E7137908D310C5A211020AF2129A61,"2017-03-27 22:40:21.828",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048321145",11E7137908D47E0DBCDA06616AC582AF,CC766B37E340138039FEF313999D74C7,...
11E7137908D61E08A211020AF2129A61,"2017-03-27 22:40:21.848",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048302397",11E7137908D79CFFBCDA06616AC582AF,6B401EE638931F0213E0ED962E55FC12,...
11E7137908D9043BA211020AF2129A61,"2017-03-27 22:40:21.867",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048353528",11E7137908DA831ABCDA06616AC582AF,C17B3AFCE43D0786DE1B605A3A48B642,...
11E7137908DC388EA211020AF2129A61,"2017-03-27 22:40:21.892",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047268182",11E7137908DDB0B3BCDA06616AC582AF,584B45E8AA5BC50E91EA9F825D9E8BEE,...
11E7137908E00921A211020AF2129A61,"2017-03-27 22:40:21.914",USD,303,1,0,NULL,NULL,"usps label: 9400110897700045107711",11E7137908E194B7BCDA06616AC582AF,B07379AE3F118FD909E8202C68D35C80,...
11E7137908E33D74A211020AF2129A61,"2017-03-27 22:40:21.934",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048116048",11E7137908E4B18FBCDA06616AC582AF,3271DF7139EA0DE892D8720B3545C06F,...
11E7137908E671C7A211020AF2129A61,"2017-03-27 22:40:21.955",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047480881",11E7137908E7E8FABCDA06616AC582AF,F1ACA1719C29480B5724C12290917948,...
11E7137908E97F0AA211020AF2129A61,"2017-03-27 22:40:21.974",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048134561",11E7137908EAFB5DBCDA06616AC582AF,CDAF5EE8D64509AB05F804001BE924B2,...
11E7137908EC653DA211020AF2129A61,"2017-03-27 22:40:21.993",USD,420,1,0,NULL,NULL,"usps label: 9400110897700048273963",11E7137908EDD611BCDA06616AC582AF,83EB4A8C5D7167AEA8933532FE74B46C,...
11E7137908EF2460A211020AF2129A61,"2017-03-27 22:40:22.012",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048261618",11E7137908F0AFD7BCDA06616AC582AF,A2097D7160C45217157A4FE3D6470C84,...
11E7137908F231A3A211020AF2129A61,"2017-03-27 22:40:22.032",USD,402,1,0,NULL,NULL,"usps label: 9400110897700048377111",11E7137908F3AB58BCDA06616AC582AF,66D21CA9FFF20D77BA93DCE8C23F0845,...
11E7137908F517D6A211020AF2129A61,"2017-03-27 22:40:22.051",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048363763",11E7137908F691B2BCDA06616AC582AF,59A6A54DE0DAFC1062A9FEC177C62A3A,...
11E7137908F7FE09A211020AF2129A61,"2017-03-27 22:40:22.070",USD,408,1,0,NULL,NULL,"usps label: 9400110897700048404404",11E7137908F97C8DBCDA06616AC582AF,1157C7F64B88ED78E6A857868711E65D,...
11E7137908FAE43CA211020AF2129A61,"2017-03-27 22:40:22.089",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048399236",11E7137908FC768CBCDA06616AC582AF,F7C218AE7ADFC9BAF2756DF9DAD3945E,...
11E7137908FDCA6FA211020AF2129A61,"2017-03-27 22:40:22.108",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048435316",11E7137908FF4FF8BCDA06616AC582AF,BD25EF7D33A4D3F523B86E7FE7897A3D,...
11E71379091E9903A211020AF2129A61,"2017-03-27 22:40:22.324",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048321954",11E713790920135ABCDA06616AC582AF,3753A1FFE181F993715C478F9A311F5A,...
11E713790966C4D4A211020AF2129A61,"2017-03-27 22:40:22.796",USD,1989,1,0,NULL,NULL,"usps label: 9405510200883928473745",11E7137909684643BCDA06616AC582AF,B6F39A58151D9B1E5794172A431003FF,...
11E7137909C6BF79A211020AF2129A61,"2017-03-27 22:40:23.425",USD,1683,1,0,NULL,NULL,"usps label: 9405510200882886127622",11E7137909C831E6BCDA06616AC582AF,38B50A1CB723EDB9F32EDE5459D0142B,...
11E7137909C9A5ACA211020AF2129A61,"2017-03-27 22:40:23.444",USD,1078,1,0,NULL,NULL,"usps label: 9405510200829864286216",11E7137909CB165CBCDA06616AC582AF,96D158E929000B66701056E41FB16111,...
11E7137909CC8BDFA211020AF2129A61,"2017-03-27 22:40:23.463",USD,949,1,0,NULL,NULL,"usps label: 9405510200828895701835",11E7137909CE089EBCDA06616AC582AF,CCF48E00B1234D87F2C6FE816E4E8545,...
11E7137909CF9922A211020AF2129A61,"2017-03-27 22:40:23.482",USD,1240,1,0,NULL,NULL,"usps label: 9405510200793859161638",11E7137909D1060FBCDA06616AC582AF,D07EAB73FEB22A2F5008069C66A0B5B2,...
11E7137909D25845A211020AF2129A61,"2017-03-27 22:40:23.501",USD,768,1,0,NULL,NULL,"usps label: 9405510200828898155925",11E7137909D3E602BCDA06616AC582AF,19FF6D452FD5AD9192AAC3DB85B1A2F3,...
11E713790C25E520A211020AF2129A61,"2017-03-27 22:40:27.404",USD,390,1,0,NULL,NULL,"usps label: 9400110897700045487530",11E713790C276775BCDA06616AC582AF,B20F8828AFEA79CE572999BEBA5DA107,...
11E713790C28CB53A211020AF2129A61,"2017-03-27 22:40:27.422",USD,303,1,0,NULL,NULL,"usps label: 9400110897700046418526",11E713790C2A3C3FBCDA06616AC582AF,79E62E5CA32ADC0709A9440F6D5D4155,...
11E713790C2BD896A211020AF2129A61,"2017-03-27 22:40:27.443",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047999215",11E713790C2D5C6EBCDA06616AC582AF,CB0C010E4F20E3402B472368A8D84CC7,...
11E713790C2F33F9A211020AF2129A61,"2017-03-27 22:40:27.464",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048418067",11E713790C30A2F7BCDA06616AC582AF,5759E6B96D209420754F7130DA861650,...
11E713790C31F31CA211020AF2129A61,"2017-03-27 22:40:27.483",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048410863",11E713790C337C5CBCDA06616AC582AF,0FA287268F74FE76708E20EC34C29D70,...
11E713790C34D94FA211020AF2129A61,"2017-03-27 22:40:27.501",USD,426,1,0,NULL,NULL,"usps label: 9400110897700048419538",11E713790C3645B6BCDA06616AC582AF,7881CA92CC5C7B5A69BD21522ABDE385,...
11E713790C379872A211020AF2129A61,"2017-03-27 22:40:27.519",USD,303,1,0,NULL,NULL,"usps label: 9400110897700046548858",11E713790C390DC4BCDA06616AC582AF,397BD4855B58368B89ECDB39B581FF09,...
11E713790C3A7EA5A211020AF2129A61,"2017-03-27 22:40:27.539",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048497451",11E713790C3C0586BCDA06616AC582AF,034AAF8A2F3432326316760EA80173FE,...
11E713790C3D3DC8A211020AF2129A61,"2017-03-27 22:40:27.557",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047096587",11E713790C3ED023BCDA06616AC582AF,800F10186CD993B9596906B69C429E07,...
11E713790C4023FBA211020AF2129A61,"2017-03-27 22:40:27.576",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047340161",11E713790C41B310BCDA06616AC582AF,74D32C36584FFEC6D8250A821A89A378,...
11E713790C43313EA211020AF2129A61,"2017-03-27 22:40:27.596",USD,414,1,0,NULL,NULL,"usps label: 9400110897700047183881",11E713790C44A15BBCDA06616AC582AF,0F0A09A01ACDDFB346FD7EAFAACCF21B,...
11E713790C45F061A211020AF2129A61,"2017-03-27 22:40:27.614",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047341205",11E713790C477D88BCDA06616AC582AF,F412BB4819FDB452894773895B21B3CA,...
11E713790C48D694A211020AF2129A61,"2017-03-27 22:40:27.633",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047793622",11E713790C4A61E5BCDA06616AC582AF,9D45D053E6FF82DB06F85531189499D2,...
11E713790C4B95B7A211020AF2129A61,"2017-03-27 22:40:27.651",USD,438,1,0,NULL,NULL,"usps label: 9400110897700047934117",11E713790C4D2245BCDA06616AC582AF,8BA2424EF19CBCFE3088A99F8E029CCD,...
11E713790C4EF11AA211020AF2129A61,"2017-03-27 22:40:27.673",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047793844",11E713790C506C7CBCDA06616AC582AF,62EB0316892C67A147666F90843F1BC7,...
11E713790C51B03DA211020AF2129A61,"2017-03-27 22:40:27.691",USD,414,1,0,NULL,NULL,"usps label: 9400110897700048075420",11E713790C5341AEBCDA06616AC582AF,2EE66C33F5850814CCBEB8917E817BAB,...
11E713790C549670A211020AF2129A61,"2017-03-27 22:40:27.710",USD,312,1,0,NULL,NULL,"usps label: 9400110897700047969768",11E713790C560E2DBCDA06616AC582AF,C8989CB0771B387694F0211492252A20,...
11E713790C577CA3A211020AF2129A61,"2017-03-27 22:40:27.728",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048384713",11E713790C58F336BCDA06616AC582AF,E75CF6FA8333F9C3406FAF9AA338D284,...
11E713790C5A3BC6A211020AF2129A61,"2017-03-27 22:40:27.747",USD,715,1,0,NULL,NULL,"usps label: 9405510200883935986047",11E713790C5BC2E8BCDA06616AC582AF,917A81CBE0950E816666534460FD1635,...
11E713790C5D4909A211020AF2129A61,"2017-03-27 22:40:27.766",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048488732",11E713790C5EB654BCDA06616AC582AF,EB92095CC8F3F9608A2C45B849E38FA3,...
11E713790C60082CA211020AF2129A61,"2017-03-27 22:40:27.785",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048415738",11E713790C6191EFBCDA06616AC582AF,2E705B8651E6A9E4845148F391227B80,...
11E713790C62C74FA211020AF2129A61,"2017-03-27 22:40:27.803",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048497666",11E713790C6456D4BCDA06616AC582AF,1A57BFC8B596D1DA9ADBFA552B4CAD90,...
11E713790C840B13A211020AF2129A61,"2017-03-27 22:40:28.022",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048081469",11E713790C8589F4BCDA06616AC582AF,C7F7621361A9B8AAFBD5771CCCFA02F2,...
11E713790C86F146A211020AF2129A61,"2017-03-27 22:40:28.041",USD,426,1,0,NULL,NULL,"usps label: 9400110897700048251688",11E713790C887D4DBCDA06616AC582AF,FC8AF69C13AEA0DFE4C4C34D1C6A06D8,...
11E713790DC1BA92A211020AF2129A61,"2017-03-27 22:40:30.102",USD,1989,1,0,NULL,NULL,"usps label: 9405510200883929447035",11E713790DC330A6BCDA06616AC582AF,84253F5B7F611176634E7D0290745CF2,...
11E713790DC4A0C5A211020AF2129A61,"2017-03-27 22:40:30.122",USD,768,1,0,NULL,NULL,"usps label: 9405510200830018752426",11E713790DC63032BCDA06616AC582AF,7659FB3C8CB06F573C43FADE8A87A48C,...
11E713790DC786F8A211020AF2129A61,"2017-03-27 22:40:30.140",USD,699,1,0,NULL,NULL,"usps label: 9405510200830026847046",11E713790DC8F7F5BCDA06616AC582AF,03CEF775C953A99352FB931845767363,...
11E713790DCA943BA211020AF2129A61,"2017-03-27 22:40:30.160",USD,699,1,0,NULL,NULL,"usps label: 9405510200793863716121",11E713790DCBF94BBCDA06616AC582AF,A5221792249AAA6553E66DD26B50E8C8,...
11E713790DCDC88EA211020AF2129A61,"2017-03-27 22:40:30.182",USD,1683,1,0,NULL,NULL,"usps label: 9405510200829891202487",11E713790DCF4CE9BCDA06616AC582AF,F408DB7DBD1D8B57B6FE43E848A6AA09,...
11E713790DD0AEC1A211020AF2129A61,"2017-03-27 22:40:30.201",USD,402,1,0,NULL,NULL,"usps label: 9400110897700048366344",11E713790DD238D0BCDA06616AC582AF,5B113F687628A1DDD97C9D7265EC869C,...
11E713790F01DC45A211020AF2129A61,"2017-03-27 22:40:32.201",USD,408,1,0,NULL,NULL,"usps label: 9400110897700048274298",11E713790F03615ABCDA06616AC582AF,F7D3CDE809A38A887F096A46C2D05DFF,...
11E713790F2DA76BA211020AF2129A61,"2017-03-27 22:40:32.487",USD,610,1,0,NULL,NULL,"usps label: 9405510200793852840004",11E713790F2F1AB6BCDA06616AC582AF,E63337C289F91783AF43477A748D6E3D,...
11E713790F78445FA211020AF2129A61,"2017-03-27 22:40:32.976",USD,255,1,0,NULL,NULL,"usps label: 9400110897700046147112",11E713790F79B973BCDA06616AC582AF,C6D1D8B387123C227945854DD8EC5052,...
11E713790F7B0382A211020AF2129A61,"2017-03-27 22:40:32.994",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048000606",11E713790F7C82F3BCDA06616AC582AF,8518DD50BD5C20FC61A10C232B69D0AD,...
11E713790F7DC2A5A211020AF2129A61,"2017-03-27 22:40:33.013",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048518347",11E713790F7F4DC6BCDA06616AC582AF,39038857B00917E238BC3F36C35B86F9,...
11E713790F8081C8A211020AF2129A61,"2017-03-27 22:40:33.031",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048536662",11E713790F820D72BCDA06616AC582AF,5D34C8EEB575F68819AB3F1D388B7509,...
11E713790F8340EBA211020AF2129A61,"2017-03-27 22:40:33.048",USD,1252,1,0,NULL,NULL,"usps label: 9405510200883937706445",11E713790F84C0B7BCDA06616AC582AF,413B6C1299DF67FE929F5C1D302F70A5,...
11E713790F86000EA211020AF2129A61,"2017-03-27 22:40:33.066",USD,244,1,0,NULL,NULL,"usps label: 9400110897700044732280",11E713790F878377BCDA06616AC582AF,C63C6F56634042C77DDD943E25FD2532,...
11E713790F88BF31A211020AF2129A61,"2017-03-27 22:40:33.085",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048558596",11E713790F8A46C7BCDA06616AC582AF,578DBDDFF6AF4F95D22751BDE2CA4E70,...
11E713790F8B7E54A211020AF2129A61,"2017-03-27 22:40:33.104",USD,266,1,0,NULL,NULL,"usps label: 9400110897700046859268",11E713790F8D0D03BCDA06616AC582AF,D2698257B256213DA7DF6291635FDBEC,...
11E713790F8E8B97A211020AF2129A61,"2017-03-27 22:40:33.122",USD,303,1,0,NULL,NULL,"usps label: 9400110897700045786169",11E713790F900447BCDA06616AC582AF,72D712FB06F932BD664DB06DDE576D50,...
11E713790F914ABAA211020AF2129A61,"2017-03-27 22:40:33.140",USD,1683,1,0,NULL,NULL,"usps label: 9405510200830015653566",11E713790F92C03BBCDA06616AC582AF,8A815FAFE82462B9E90282F9F73CC703,...
11E713790F9409DDA211020AF2129A61,"2017-03-27 22:40:33.159",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048021465",11E713790F9594CEBCDA06616AC582AF,907C51197682698E736629C407346281,...
11E713790F96F010A211020AF2129A61,"2017-03-27 22:40:33.177",USD,432,1,0,NULL,NULL,"usps label: 9400110897700047999703",11E713790F985E4BBCDA06616AC582AF,3956C9789EBD8ABF3227940C86D5BC4D,...
11E713790F99AF33A211020AF2129A61,"2017-03-27 22:40:33.195",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048095916",11E713790F9B1EC6BCDA06616AC582AF,D286A7D040B22A4EB6F347AA38905759,...
11E713790F9C6E56A211020AF2129A61,"2017-03-27 22:40:33.213",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048248312",11E713790F9DEF2DBCDA06616AC582AF,60749AF151A8CFA4311A9D7DD63E7559,...
11E713790F9FC9B9A211020AF2129A61,"2017-03-27 22:40:33.236",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048364586",11E713790FA152F6BCDA06616AC582AF,16D32A9C77EDE9F22E4A96F03F8BF677,...
11E713790FA2AFECA211020AF2129A61,"2017-03-27 22:40:33.254",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048353344",11E713790FA42771BCDA06616AC582AF,AA0DADCAAA2283AB24CD461AD2B004F1,...
11E713790FA56F0FA211020AF2129A61,"2017-03-27 22:40:33.273",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048435712",11E713790FA6F821BCDA06616AC582AF,0897E92FDC9D9B892EB2790D5321C7F2,...
11E713790FA82E32A211020AF2129A61,"2017-03-27 22:40:33.291",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048371843",11E713790FA9C323BCDA06616AC582AF,24F3A610137DDDB8BC4DE44B610B935F,...
11E713790FAB1465A211020AF2129A61,"2017-03-27 22:40:33.309",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048484833",11E713790FAC94E4BCDA06616AC582AF,F699A39033DFDDCE10769EADA1F5CD99,...
11E713790FADD388A211020AF2129A61,"2017-03-27 22:40:33.327",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048510679",11E713790FAF52D2BCDA06616AC582AF,BD0D70F4C7C063DE2337DEC30F9B69A5,...
11E713790FB092ABA211020AF2129A61,"2017-03-27 22:40:33.346",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048502261",11E713790FB219E0BCDA06616AC582AF,7BABB30DA1240F2157E87F21675DEF43,...
11E713790FB378DEA211020AF2129A61,"2017-03-27 22:40:33.364",USD,420,1,0,NULL,NULL,"usps label: 9400110897700048532305",11E713790FB4ED40BCDA06616AC582AF,255872C6749CB9990853D4EBCAE92DAD,...
11E713790FB63801A211020AF2129A61,"2017-03-27 22:40:33.382",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048516213",11E713790FB7AECFBCDA06616AC582AF,4C54DF68061AB68658D1ABCFE6CF3B39,...
11E713790FB94544A211020AF2129A61,"2017-03-27 22:40:33.402",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048555175",11E713790FBAB448BCDA06616AC582AF,64698CEE935D28BD18F36873384E3B48,...
11E713790FBC0467A211020AF2129A61,"2017-03-27 22:40:33.420",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048538178",11E713790FBD84C3BCDA06616AC582AF,8D25C91E919496F600B55F3904802217,...
11E713790FBF5FCAA211020AF2129A61,"2017-03-27 22:40:33.442",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048590534",11E713790FC0D3A5BCDA06616AC582AF,4F406C5C9B96AD874EEEE531F94558DD,...
11E713790FC245FDA211020AF2129A61,"2017-03-27 22:40:33.462",USD,312,1,0,NULL,NULL,"usps label: 9400110897700048583444",11E713790FC3B32DBCDA06616AC582AF,30145529E677594739A2EAA80A81BD49,...
11E713790FC52C30A211020AF2129A61,"2017-03-27 22:40:33.480",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048596222",11E713790FC6A171BCDA06616AC582AF,C515DBEB821512FA849CDA66CE94E9B4,...
11E713790FC7EB53A211020AF2129A61,"2017-03-27 22:40:33.498",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048656766",11E713790FC9611ABCDA06616AC582AF,57FB889A7EC3CE4F4D5DB347D3761AF5,...
11E713790FCAAA76A211020AF2129A61,"2017-03-27 22:40:33.517",USD,402,1,0,NULL,NULL,"usps label: 9400110897700048602695",11E713790FCC397CBCDA06616AC582AF,4D3C86557F61921DDBA34A557974EB1F,...
11E713790FCD90A9A211020AF2129A61,"2017-03-27 22:40:33.535",USD,420,1,0,NULL,NULL,"usps label: 9400110897700048663719",11E713790FCF004BBCDA06616AC582AF,E99BDE9CF66BE6D2A556A802EE9ABE1C,...
11E71379100CE2E1A211020AF2129A61,"2017-03-27 22:40:33.951",USD,304,1,0,NULL,NULL,"usps label: 9400110897700048365965",11E71379100E534BBCDA06616AC582AF,BA8699C50D4490360605CDDD91A1E90C,...
11E71379114D2B76A211020AF2129A61,"2017-03-27 22:40:36.049",USD,1252,1,0,NULL,NULL,"usps label: 9405510200793869638915",11E71379114E9A58BCDA06616AC582AF,CA4A64862694B0066A6007039B4EC256,...
11E71379114FEA99A211020AF2129A61,"2017-03-27 22:40:36.067",USD,1989,1,0,NULL,NULL,"usps label: 9405510200830018586816",11E713791151602BBCDA06616AC582AF,0FF2C0C8066E1C10282FDFD0BE2EB108,...
11E713791152A9BCA211020AF2129A61,"2017-03-27 22:40:36.085",USD,699,1,0,NULL,NULL,"usps label: 9405510200883923353349",11E7137911542104BCDA06616AC582AF,B7CE9499A9EC11755EFA84FC5508A060,...
11E71379115568DFA211020AF2129A61,"2017-03-27 22:40:36.104",USD,1683,1,0,NULL,NULL,"usps label: 9405510200793869777775",11E713791156F008BCDA06616AC582AF,EB7E753F55F954F5C5104BDDD0B42CC6,...
11E7137911587622A211020AF2129A61,"2017-03-27 22:40:36.123",USD,1683,1,0,NULL,NULL,"usps label: 9405510200881889498708",11E713791159ED20BCDA06616AC582AF,B8D253D72D9F0E8A28718E48E99A408E,...
11E71379115B3545A211020AF2129A61,"2017-03-27 22:40:36.141",USD,432,1,0,NULL,NULL,"usps label: 9400110897700047441783",11E71379115CAF68BCDA06616AC582AF,9F6167A7FC47B33C4AD896FB1344E451,...
11E71379115E4288A211020AF2129A61,"2017-03-27 22:40:36.171",USD,1252,1,0,NULL,NULL,"usps label: 9405510200882898794683",11E71379115FC0CCBCDA06616AC582AF,2998967D6CFFBF78BD73114A9D83B7C9,...
11E713791162AF5BA211020AF2129A61,"2017-03-27 22:40:36.190",USD,420,1,0,NULL,NULL,"usps label: 9400110897700048478801",11E7137911641D3EBCDA06616AC582AF,D8D2E2D32D2FB1F58A9810018FAA4993,...
11E713791165BC9EA211020AF2129A61,"2017-03-27 22:40:36.210",USD,699,1,0,NULL,NULL,"usps label: 9405510200829899246827",11E7137911672D15BCDA06616AC582AF,1E81C829A9E46ABCD7CA4A0C41B807D1,...
11E7137911687BC1A211020AF2129A61,"2017-03-27 22:40:36.228",USD,699,1,0,NULL,NULL,"usps label: 9405510200883937683630",11E713791169EDBDBCDA06616AC582AF,24D05787F1AC7D017B9E3AD8B5BA9372,...
11E71379116BB014A211020AF2129A61,"2017-03-27 22:40:36.250",USD,420,1,0,NULL,NULL,"usps label: 9400110897700048559296",11E71379116D2A84BCDA06616AC582AF,4E9CCF12AE65C631B5648F3ADE28B763,...
11E7137913EDC6EDA211020AF2129A61,"2017-03-27 22:40:40.457",USD,368,1,0,NULL,NULL,"usps label: 9400110897700046190828",11E7137913EF4532BCDA06616AC582AF,9B526A05D2B5F1D40ABFA047E05975CD,...
11E7137913F08610A211020AF2129A61,"2017-03-27 22:40:40.476",USD,878,1,0,NULL,NULL,"usps label: 9405510200793853211766",11E7137913F20C09BCDA06616AC582AF,968C991D1FDE17D1B1E7F2D7C6182E1C,...
