fk_x_invoice_hub_id,created_at,fk_x_currency_ref_cd,due_amt,total_amt,subtotal_amt,fee_amt,paid_ind,closed_ind,forgiven_ind,attempt_cnt,x_receipt_id,next_attempt_at,period_start_at,period_end_at,description,fk_s_change_context_id,row_hash,fk_x_invoice_hub_id_raw
11E71378D38EBE01A211020AF2129A61,"2017-03-27 22:38:52.872",USD,8573,8573,8573,0,1,1,0,1,2967-6366,NULL,NULL,NULL,NULL,11E71378D3CF107ABCDA06616AC582AF,D7161F1705728786840EA6328401C958,...
11E71378D4777038A211020AF2129A61,"2017-03-27 22:38:56.449",USD,8190,8190,8190,0,0,0,0,0,NULL,"2016-01-15 18:47:58",NULL,NULL,NULL,11E71378D5F0374CBCDA06616AC582AF,7FD1797BB9F4AA1139DDB304B7D19784,...
11E71378D6D66F74A211020AF2129A61,"2017-03-27 22:38:58.311",USD,8040,8040,8040,0,1,1,0,1,2529-5369,NULL,NULL,NULL,NULL,11E71378D70D047DBCDA06616AC582AF,3972967FBF72BC057B0C434BC9D0F17B,...
11E71378D87F8B40A211020AF2129A61,"2017-03-27 22:39:01.042",USD,17104,17104,17104,0,1,1,0,1,2151-7052,NULL,NULL,NULL,NULL,11E71378D8ADDEF7BCDA06616AC582AF,B4647984B28E8BFB075C0926F4438490,...
11E71378DB25A51AA211020AF2129A61,"2017-03-27 22:39:05.456",USD,4563,4563,4563,0,1,1,0,1,2651-1438,NULL,NULL,NULL,NULL,11E71378DB4F657EBCDA06616AC582AF,911B8ED6F08B4923B32583D810477D8C,...
11E71378DBD2AD9FA211020AF2129A61,"2017-03-27 22:39:06.568",USD,10247,10247,10247,0,1,1,0,1,2071-3313,NULL,NULL,NULL,NULL,11E71378DBF914F6BCDA06616AC582AF,F68C8DF9420653F9C7904E645A2C6546,...
11E71378DDE5FDB5A211020AF2129A61,"2017-03-27 22:39:09.845",USD,510,510,510,0,1,1,0,1,2612-3700,NULL,NULL,NULL,NULL,11E71378DDED1C26BCDA06616AC582AF,CD3526305D28E705F3BB31FEAD4EED78,...
11E71378DE600F58A211020AF2129A61,"2017-03-27 22:39:10.670",USD,1394,1394,1394,0,1,1,0,1,2100-5704,NULL,NULL,NULL,NULL,11E71378DE6AED88BCDA06616AC582AF,C04FEDCD186E352FD2B8672486C4D3EB,...
11E71378DF3A42C9A211020AF2129A61,"2017-03-27 22:39:12.184",USD,3294,3294,3294,0,0,0,0,0,NULL,"2016-01-19 18:48:00",NULL,NULL,NULL,11E71378DF512FACBCDA06616AC582AF,0BC861A57B8E6E10E1F2EC6A4DC84B78,...
11E71378E170AB3DA211020AF2129A61,"2017-03-27 22:39:16.271",USD,11406,11406,11406,0,1,1,0,1,2139-0238,NULL,NULL,NULL,NULL,11E71378E1C19983BCDA06616AC582AF,1FB8566B36AAB1E4FEA7A1B2DC771A27,...
11E71378E37D917AA211020AF2129A61,"2017-03-27 22:39:19.592",USD,19017,19017,19017,0,1,1,0,1,2432-4893,NULL,NULL,NULL,NULL,11E71378E3BC5ED1BCDA06616AC582AF,40A59C38188B936897CFFE61F1B12F03,...
11E71378E5917DA4A211020AF2129A61,"2017-03-27 22:39:23.202",USD,19046,19046,19046,0,1,1,0,1,2325-3686,NULL,NULL,NULL,NULL,11E71378E5E323CDBCDA06616AC582AF,5AF49C2B82D11C53584CE74A4BCA6F4B,...
11E71378E80CDDBAA211020AF2129A61,"2017-03-27 22:39:27.130",USD,10776,10776,10776,0,1,1,0,1,2002-4924,NULL,NULL,NULL,NULL,11E71378E83A9992BCDA06616AC582AF,E232C0AA775FE39C997708205BF709B9,...
11E71378EA1E800BA211020AF2129A61,"2017-03-27 22:39:30.732",USD,12898,12898,12898,0,1,1,0,1,2166-1859,NULL,NULL,NULL,NULL,11E71378EA601FCDBCDA06616AC582AF,A7929AA3DDBC99F895FEDC956325E2BA,...
11E71378EBD72C50A211020AF2129A61,"2017-03-27 22:39:33.420",USD,15528,15528,15528,0,1,1,0,1,2991-4787,NULL,NULL,NULL,NULL,11E71378EBFA4F33BCDA06616AC582AF,AEF47D8037A0B42D4AB0FB8DE3D76F39,...
11E71378EEB5465CA211020AF2129A61,"2017-03-27 22:39:38.549",USD,15415,15415,15415,0,1,1,0,1,2977-6134,NULL,NULL,NULL,NULL,11E71378EF08EF9CBCDA06616AC582AF,BC496A724A757266E6E0435F25C334CA,...
11E71378F10613E1A211020AF2129A61,"2017-03-27 22:39:42.153",USD,15868,15868,15868,0,1,1,0,1,2420-2977,NULL,NULL,NULL,NULL,11E71378F12ED9F9BCDA06616AC582AF,67A41A8A5709BD0D3679AB55B278ECBD,...
11E71378F359C798A211020AF2129A61,"2017-03-27 22:39:46.000",USD,8820,8820,8820,0,1,1,0,1,2686-0192,NULL,NULL,NULL,NULL,11E71378F379DFCFBCDA06616AC582AF,E65A00FEB18032D81186F34FCDC19AAE,...
11E71378F41DB49EA211020AF2129A61,"2017-03-27 22:39:47.333",USD,5853,5853,5853,0,1,1,0,1,2559-7001,NULL,NULL,NULL,NULL,11E71378F4454F13BCDA06616AC582AF,656E65B8FC88459A799C1B2075822213,...
11E71378F539F940A211020AF2129A61,"2017-03-27 22:39:48.980",USD,1900,1900,1900,0,1,1,0,1,2372-8009,NULL,"2015-12-25 16:11:51","2016-01-25 16:11:51",NULL,11E71378F54050ACBCDA06616AC582AF,CF696142750F60EB55EC31ECB45627D7,...
11E71378F55E9872A211020AF2129A61,"2017-03-27 22:39:49.215",USD,396,396,396,0,1,1,0,1,2907-3112,NULL,NULL,NULL,NULL,11E71378F5645D39BCDA06616AC582AF,60DA2EAE0D461A1215E3C5BA6AB9CF18,...
11E71378F57D4423A211020AF2129A61,"2017-03-27 22:39:49.433",USD,1876,1876,1876,0,1,1,0,1,2476-9261,NULL,NULL,NULL,NULL,11E71378F585B46DBCDA06616AC582AF,09A8F43C61E7BA86C3EC19C44904C811,...
11E71378F682CD7EA211020AF2129A61,"2017-03-27 22:39:51.538",USD,13683,13683,13683,0,1,1,0,1,2832-8708,NULL,NULL,NULL,NULL,11E71378F6C6EE4CBCDA06616AC582AF,C6E5BA5CB5B3CDEF0E4955F903FCA175,...
11E71378F824E477A211020AF2129A61,"2017-03-27 22:39:54.166",USD,14447,14447,14447,0,1,1,0,1,2901-1056,NULL,NULL,NULL,NULL,11E71378F857DD7ABCDA06616AC582AF,EF53F683B9CACF42318875B6AC29EE2E,...
11E71378FADA1993A211020AF2129A61,"2017-03-27 22:39:58.881",USD,12490,12490,12490,0,1,1,0,1,2719-5709,NULL,NULL,NULL,NULL,11E71378FB274ED5BCDA06616AC582AF,DFA33C76E6152757A72E7F9B65702676,...
11E71378FC610736A211020AF2129A61,"2017-03-27 22:40:01.191",USD,12201,12201,12201,0,1,1,0,1,2034-4561,NULL,NULL,NULL,NULL,11E71378FC87BE77BCDA06616AC582AF,EFD4514D0467120F1781438A47942DEA,...
11E71378FFFCCBBAA211020AF2129A61,"2017-03-27 22:40:07.525",USD,11770,11770,11770,0,1,1,0,1,2394-9569,NULL,NULL,NULL,NULL,11E71379004E49F3BCDA06616AC582AF,09F9B012360659A323A0FBAD5DAADB76,...
11E7137901F9AD2BA211020AF2129A61,"2017-03-27 22:40:10.612",USD,11105,11105,11105,0,1,1,0,1,2451-7741,NULL,NULL,NULL,NULL,11E7137902255BE6BCDA06616AC582AF,598889CA370EBC672F52BD512870182D,...
11E7137904CD3FD9A211020AF2129A61,"2017-03-27 22:40:15.605",USD,17780,17780,17780,0,1,1,0,1,2485-5000,NULL,NULL,NULL,NULL,11E71379051F34A0BCDA06616AC582AF,52F498FA3E4D4164027998882AD3DC5F,...
11E713790639A172A211020AF2129A61,"2017-03-27 22:40:17.671",USD,10378,10378,10378,0,1,1,0,1,2661-8826,NULL,NULL,NULL,NULL,11E71379065A50BEBCDA06616AC582AF,6DAB6C381EEBB63347C4BE8769974A70,...
11E7137909352E5BA211020AF2129A61,"2017-03-27 22:40:22.815",USD,6239,6239,6239,0,1,1,0,1,2020-6844,NULL,NULL,NULL,NULL,11E71379096B4213BCDA06616AC582AF,AB4798DB0CC8DCDA135701007210B995,...
11E7137909E62E7AA211020AF2129A61,"2017-03-27 22:40:23.704",USD,7707,7707,7707,0,1,1,0,1,2599-4040,NULL,NULL,NULL,NULL,11E7137909F3098BBCDA06616AC582AF,AD069ABED1781197FDC0FCCDBA50FE88,...
11E713790CA6AE6AA211020AF2129A61,"2017-03-27 22:40:28.620",USD,8485,8485,8485,0,1,1,0,1,2292-2376,NULL,NULL,NULL,NULL,11E713790CE12A29BCDA06616AC582AF,B5D06E440F50C9A2B3E1C8A6A5DF8221,...
11E713790DE436D6A211020AF2129A61,"2017-03-27 22:40:30.396",USD,6240,6240,6240,0,1,1,0,1,2783-9330,NULL,NULL,NULL,NULL,11E713790DF01E17BCDA06616AC582AF,144EE1FE5C045C3FC5E000E301774BB3,...
11E713790F075A8BA211020AF2129A61,"2017-03-27 22:40:32.263",USD,408,408,408,0,1,1,0,1,2909-0519,NULL,NULL,NULL,NULL,11E713790F0D0141BCDA06616AC582AF,C68D81992357D3E3F39DA419498182C3,...
11E713790F3324B1A211020AF2129A61,"2017-03-27 22:40:32.550",USD,610,610,610,0,1,1,0,1,2781-4500,NULL,NULL,NULL,NULL,11E713790F38D072BCDA06616AC582AF,667FED3A1A9DA50C2C4C81E79811BBC9,...
11E713791024D7CCA211020AF2129A61,"2017-03-27 22:40:34.554",USD,12477,12477,12477,0,1,1,0,1,2806-4451,NULL,NULL,NULL,NULL,11E71379106A9160BCDA06616AC582AF,306EB1B673AF0583A81477C6AF76F86F,...
11E71379118C3088A211020AF2129A61,"2017-03-27 22:40:36.666",USD,11228,11228,11228,0,1,1,0,1,2197-5792,NULL,NULL,NULL,NULL,11E7137911ACD2C8BCDA06616AC582AF,88AEE7BBB9D23E738A0FC4675F69B282,...
11E71379142F8B25A211020AF2129A61,"2017-03-27 22:40:41.160",USD,13782,13782,13782,0,1,1,0,1,2908-1315,NULL,NULL,NULL,NULL,11E71379145AA35BBCDA06616AC582AF,1C190768960E49269654966F791C0C71,...
11E71379153BCB0AA211020AF2129A61,"2017-03-27 22:40:43.057",USD,16783,16783,16783,0,1,1,0,1,2641-1020,NULL,NULL,NULL,NULL,11E71379157C0A21BCDA06616AC582AF,551EDC5B3A1204696753AC9543F923CB,...
11E7137919A19619A211020AF2129A61,"2017-03-27 22:41:03.500",USD,18561,18561,18561,0,1,1,0,1,2721-0313,NULL,NULL,NULL,NULL,11E7137921AB541CBCDA06616AC582AF,2495B14892359A5DEAD98503C7F35A99,...
11E713791B2D17BCA211020AF2129A61,"2017-03-27 22:40:52.909",USD,17463,17463,17463,0,1,1,0,1,2032-6699,NULL,NULL,NULL,NULL,11E713791B5B5793BCDA06616AC582AF,D9971A21D2D1C3AF09643A45433F1DDA,...
11E713792360DAC9A211020AF2129A61,"2017-03-27 22:41:06.773",USD,12361,12361,12361,0,1,1,0,1,2934-8162,NULL,NULL,NULL,NULL,11E71379239EE154BCDA06616AC582AF,8094C5700366C00EF3B77222BFED9EA6,...
11E71379248F96FEA211020AF2129A61,"2017-03-27 22:41:08.463",USD,8829,8829,8829,0,1,1,0,1,2677-8803,NULL,NULL,NULL,NULL,11E7137924A0B24FBCDA06616AC582AF,1073B1230CEFA57282D847D00594F44B,...
11E7137926CC1940A211020AF2129A61,"2017-03-27 22:41:12.581",USD,12842,12842,12842,0,1,1,0,1,2175-3775,NULL,NULL,NULL,NULL,11E71379271501E8BCDA06616AC582AF,AD79A4AF8E5D724ED2FD6E29A82A44D9,...
11E7137928C466D1A211020AF2129A61,"2017-03-27 22:41:15.497",USD,5032,5032,5032,0,1,1,0,1,2129-9293,NULL,NULL,NULL,NULL,11E7137928D1F259BCDA06616AC582AF,B32C415EC69523E36F52D45F20764E02,...
11E713792A0B3F35A211020AF2129A61,"2017-03-27 22:41:17.863",USD,6276,6276,6276,0,1,1,0,1,2317-4493,NULL,NULL,NULL,NULL,11E713792A3AF716BCDA06616AC582AF,D9C6672C5C219E876AAC8E0A944313E2,...
11E713792ACFA06BA211020AF2129A61,"2017-03-27 22:41:18.949",USD,9740,9740,9740,0,1,1,0,1,2536-0441,NULL,NULL,NULL,NULL,11E713792AE0B53DBCDA06616AC582AF,4CB9C27DB0310716FE836DFE1C8F8E40,...
11E713792C37BBCCA211020AF2129A61,"2017-03-27 22:41:21.243",USD,616,616,616,0,1,1,0,1,2652-0581,NULL,NULL,NULL,NULL,11E713792C3ED893BCDA06616AC582AF,ED7865B44384A30522AEE4A818F1D133,...
11E713792C7E6213A211020AF2129A61,"2017-03-27 22:41:21.705",USD,3241,3241,3241,0,1,1,0,1,2802-3826,NULL,NULL,NULL,NULL,11E713792C854E4ABCDA06616AC582AF,8996B6E124E2BB0B7AA13D748A1CE0C2,...
11E713792DD7FE48A211020AF2129A61,"2017-03-27 22:41:24.421",USD,10422,10422,10422,0,1,1,0,1,2483-4731,NULL,NULL,NULL,NULL,11E713792E23A8ACBCDA06616AC582AF,7314E2B08E102BEB9E86BF9C8B17241A,...
11E713792F9FC5F5A211020AF2129A61,"2017-03-27 22:41:26.993",USD,6408,6408,6408,0,1,1,0,1,2736-8716,NULL,NULL,NULL,NULL,11E713792FAC1D69BCDA06616AC582AF,797DD5A22215CD5F5380B818FA256804,...
11E7137930BC59CAA211020AF2129A61,"2017-03-27 22:41:29.214",USD,10952,10952,10952,0,1,1,0,1,2135-4924,NULL,NULL,NULL,NULL,11E7137930FF02FBBCDA06616AC582AF,B7287365F84F55B967022A67AF967C12,...
11E7137932D41679A211020AF2129A61,"2017-03-27 22:41:32.391",USD,7909,7909,7909,0,1,1,0,1,2888-5316,NULL,NULL,NULL,NULL,11E7137932E3E72ABCDA06616AC582AF,31C17C25E371E00A13C073930CFAA10F,...
11E7137934CA408DA211020AF2129A61,"2017-03-27 22:41:36.098",USD,14810,14810,14810,0,1,1,0,1,2638-7521,NULL,NULL,NULL,NULL,11E7137935195FD9BCDA06616AC582AF,5BA1D8063046DCEC28B9C82D080C921A,...
11E7137935F72811A211020AF2129A61,"2017-03-27 22:41:37.660",USD,7274,7274,7274,0,1,1,0,1,2161-1006,NULL,NULL,NULL,NULL,11E713793607B573BCDA06616AC582AF,C80E159DDBDDFAC9822BD726ED1072FD,...
11E713793950DA3AA211020AF2129A61,"2017-03-27 22:41:43.671",USD,12839,12839,12839,0,1,1,0,1,2822-4690,NULL,NULL,NULL,NULL,11E71379399CF642BCDA06616AC582AF,5893921A9465EC56F5B8A15DBBB8C5CD,...
11E713793ADE7EC6A211020AF2129A61,"2017-03-27 22:41:45.886",USD,6877,6877,6877,0,1,1,0,1,2028-8124,NULL,NULL,NULL,NULL,11E713793AEEEA46BCDA06616AC582AF,73807E977574345061DF3012F057BE4F,...
11E713793D51F0A5A211020AF2129A61,"2017-03-27 22:41:50.571",USD,17287,17287,17287,0,1,1,0,1,2410-7443,NULL,NULL,NULL,NULL,11E713793DB9EC8CBCDA06616AC582AF,A0B4396BD846404EE372A2A4D351815C,...
11E71379400E0346A211020AF2129A61,"2017-03-27 22:41:54.584",USD,7030,7030,7030,0,1,1,0,1,2844-2062,NULL,NULL,NULL,NULL,11E71379401E394FBCDA06616AC582AF,83B9944C83C0CFC3F3381CBF97C38A38,...
11E713794231CD1CA211020AF2129A61,"2017-03-27 22:41:58.592",USD,16913,16913,16913,0,1,1,0,1,2991-0846,NULL,NULL,NULL,NULL,11E713794281D5C9BCDA06616AC582AF,8ADC076783A6221B69ACEAC9CDD419D3,...
11E7137943EC4E42A211020AF2129A61,"2017-03-27 22:42:01.021",USD,2621,2621,2621,0,1,1,0,1,2129-1797,NULL,NULL,NULL,NULL,11E7137943F48085BCDA06616AC582AF,C6B7CB2DA7CD0BF03330D26D525CC71B,...
11E71379444CE54FA211020AF2129A61,"2017-03-27 22:42:01.655",USD,1030,1030,1030,0,1,1,0,1,2148-7739,NULL,NULL,NULL,NULL,11E71379445522ABBCDA06616AC582AF,9245272388CF19199632D2F31D063E29,...
11E7137944C4ACF6A211020AF2129A61,"2017-03-27 22:42:02.483",USD,3379,3379,3379,0,1,1,0,1,2496-6892,NULL,NULL,NULL,NULL,11E7137944D37A30BCDA06616AC582AF,26A0312D1AFC29A11B2B66544A09541E,...
11E71379451ABCABA211020AF2129A61,"2017-03-27 22:42:02.986",USD,950,950,950,0,1,1,0,1,2896-4939,NULL,NULL,NULL,NULL,11E7137945205A52BCDA06616AC582AF,501BB1AC45BF6CD0806C1C7E023B5B05,...
11E7137945E8E205A211020AF2129A61,"2017-03-27 22:42:04.561",USD,18622,18622,18622,0,1,1,0,1,2755-0438,NULL,NULL,NULL,NULL,11E7137946107F3CBCDA06616AC582AF,165ED94113006D0A09CB77A7A4C095F7,...
11E7137948A7657AA211020AF2129A61,"2017-03-27 22:42:09.589",USD,20540,20540,20540,0,1,1,0,1,2142-8975,NULL,NULL,NULL,NULL,11E71379490FB213BCDA06616AC582AF,3CEE8F3436E378D251807C232AD4647F,...
11E713794D8E6F30A211020AF2129A61,"2017-03-27 22:42:17.850",USD,20918,20918,20918,0,1,1,0,1,2170-1745,NULL,NULL,NULL,NULL,11E713794DFC3B40BCDA06616AC582AF,21C41C3D271ABB331C04778C621577B6,...
11E713794F15D20CA211020AF2129A61,"2017-03-27 22:42:19.947",USD,12021,12021,12021,0,1,1,0,1,2445-7098,NULL,NULL,NULL,NULL,11E713794F3C5A91BCDA06616AC582AF,E2E0D847A18E43AB263244978CD89CAE,...
11E7137952646099A211020AF2129A61,"2017-03-27 22:42:25.899",USD,24942,24942,24942,0,1,1,0,1,2229-5973,NULL,NULL,NULL,NULL,11E7137952C86FE1BCDA06616AC582AF,9F118C6B36A6390695ABC68D05A516CB,...
11E713795418EEE3A211020AF2129A61,"2017-03-27 22:42:28.332",USD,9584,9584,9584,0,1,1,0,1,2189-0111,NULL,NULL,NULL,NULL,11E71379543BD004BCDA06616AC582AF,9C7DAE97DFD3D5DBA307190F29513AC8,...
11E713795790D78FA211020AF2129A61,"2017-03-27 22:42:34.019",USD,5640,5640,5640,0,1,1,0,1,2625-7876,NULL,NULL,NULL,NULL,11E71379579F7375BCDA06616AC582AF,490C7E4BFAF0A73FB8AE6C484D0636B9,...
11E713795848679AA211020AF2129A61,"2017-03-27 22:42:35.528",USD,11894,11894,11894,0,1,1,0,1,2584-2718,NULL,NULL,NULL,NULL,11E713795885B961BCDA06616AC582AF,E22BA80F12BDF805A833E5A58E90202E,...
11E713795BC0EC64A211020AF2129A61,"2017-03-27 22:42:41.362",USD,9901,9901,9901,0,1,1,0,1,2275-3691,NULL,NULL,NULL,NULL,11E713795BFFF9BEBCDA06616AC582AF,8399D5A8642BB64D660C6CF8AE66AFAC,...
11E713795CC67583A211020AF2129A61,"2017-03-27 22:42:42.742",USD,3425,3425,3425,0,1,1,0,1,2082-3539,NULL,NULL,NULL,NULL,11E713795CD28D7CBCDA06616AC582AF,C38BE3A7DA0BB13F28A73F612346686F,...
11E713795E5A0DE5A211020AF2129A61,"2017-03-27 22:42:45.818",USD,610,610,610,0,1,1,0,1,2137-9249,NULL,NULL,NULL,NULL,11E713795EA7F9EFBCDA06616AC582AF,B744B4FB2272371822E1456D3D0E9960,...
11E713795E8FC423A211020AF2129A61,"2017-03-27 22:42:45.722",USD,1762,1762,1762,0,1,1,0,1,2700-1070,NULL,NULL,NULL,NULL,11E713795E994812BCDA06616AC582AF,FEB40FF5640F65C0036305D938194543,...
11E7137960B0CED5A211020AF2129A61,"2017-03-27 22:42:49.710",USD,13380,13380,13380,0,1,1,0,1,2174-9038,NULL,NULL,NULL,NULL,11E7137960F9D7EBBCDA06616AC582AF,91F56BF7201216F4F009A706FE993493,...
11E7137961A7B1F4A211020AF2129A61,"2017-03-27 22:42:50.930",USD,4997,4997,4997,0,1,1,0,1,2845-8656,NULL,NULL,NULL,NULL,11E7137961B3DEEABCDA06616AC582AF,D87BB7825914A224E73CD6D2EFA9C6C9,...
11E7137964BBA881A211020AF2129A61,"2017-03-27 22:42:56.614",USD,18530,18530,18530,0,1,1,0,1,2447-4749,NULL,NULL,NULL,NULL,11E7137965173811BCDA06616AC582AF,6F7A9DACA004901724F3F86A0C71DFBB,...
11E71379665C39DCA211020AF2129A61,"2017-03-27 22:42:58.961",USD,8663,8663,8663,0,1,1,0,1,2489-7062,NULL,NULL,NULL,NULL,11E71379667D5DE7BCDA06616AC582AF,B5524873904B965D7ACCF7CEACB1B5D6,...
11E713796833E024A211020AF2129A61,"2017-03-27 22:43:08.808",USD,1900,1900,1900,0,1,1,0,1,2734-2212,NULL,"2016-01-25 16:11:51","2016-02-25 16:11:51",NULL,11E713796C5BC3D4BCDA06616AC582AF,EB550503BF4537EDA462F56F2B6C1E00,...
11E713796986EC5DA211020AF2129A61,"2017-03-27 22:43:04.519",USD,12716,12716,12716,0,1,1,0,1,2821-1978,NULL,NULL,NULL,NULL,11E7137969CD88B8BCDA06616AC582AF,E2A11EBB8ED5A89AA369359743C2528E,...
11E713796B39A62CA211020AF2129A61,"2017-03-27 22:43:07.012",USD,6825,6825,6825,0,1,1,0,1,2282-2777,NULL,NULL,NULL,NULL,11E713796B49C4ABBCDA06616AC582AF,9E8CAEF4C38B28B2EB38F400034FEBC1,...
11E713796EDFC9FBA211020AF2129A61,"2017-03-27 22:43:13.547",USD,11609,11609,11609,0,1,1,0,1,2656-3885,NULL,NULL,NULL,NULL,11E713796F2EF2C4BCDA06616AC582AF,9054BA3686930D8C61E64B3F279A54D1,...
11E71379705B6E0DA211020AF2129A61,"2017-03-27 22:43:15.589",USD,3896,3896,3896,0,1,1,0,1,2654-5705,NULL,NULL,NULL,NULL,11E7137970669380BCDA06616AC582AF,C373FCA4C66D60360C82377A9A43C5F4,...
11E71379720D63D5A211020AF2129A61,"2017-03-27 22:43:18.867",USD,17551,17551,17551,0,1,1,0,1,2967-4582,NULL,NULL,NULL,NULL,11E71379725ACD9ABCDA06616AC582AF,9AA43C4620B60BB56871A58FCC7895FB,...
11E713797368FBB7A211020AF2129A61,"2017-03-27 22:43:20.725",USD,4519,4519,4519,0,1,1,0,1,2745-3430,NULL,NULL,NULL,NULL,11E7137973765F3DBCDA06616AC582AF,C02C1C33441B4BE26890FA329EB8FBDD,...
11E7137975E6CD23A211020AF2129A61,"2017-03-27 22:43:25.141",USD,10212,10212,10212,0,1,1,0,1,2609-3857,NULL,NULL,NULL,NULL,11E7137976180740BCDA06616AC582AF,B54DAE48FD87710FD03B6796FCCDF3BB,...
11E71379772A9827A211020AF2129A61,"2017-03-27 22:43:26.994",USD,2397,2397,2397,0,1,1,0,1,2675-0241,NULL,NULL,NULL,NULL,11E713797732EA14BCDA06616AC582AF,EF042A5ACB86197099A323B341BF984C,...
11E713797808751AA211020AF2129A61,"2017-03-27 22:43:28.483",USD,2136,2136,2136,0,1,1,0,1,2824-4747,NULL,NULL,NULL,NULL,11E713797816074ABCDA06616AC582AF,619D6DD6E0063BB227A112322B89887E,...
11E713797A4F7E97A211020AF2129A61,"2017-03-27 22:43:32.764",USD,19548,19548,19548,0,1,1,0,1,2259-5805,NULL,NULL,NULL,NULL,11E713797AA3561CBCDA06616AC582AF,71D54B5E66E4EA868656DCCA685F4B86,...
11E713797BEF72B2A211020AF2129A61,"2017-03-27 22:43:35.171",USD,9176,9176,9176,0,1,1,0,1,2066-6210,NULL,NULL,NULL,NULL,11E713797C129079BCDA06616AC582AF,A2B197CFD9E7CCC2D0578E8001A99432,...
11E713797F07FD9EA211020AF2129A61,"2017-03-27 22:43:40.924",USD,23850,23850,23850,0,1,1,0,1,2290-9656,NULL,NULL,NULL,NULL,11E713797F8070DDBCDA06616AC582AF,4DFF8415781E27CF8C87EC82232D6159,...
11E7137980B75B09A211020AF2129A61,"2017-03-27 22:43:43.058",USD,5094,5094,5094,0,1,1,0,1,2655-0306,NULL,NULL,NULL,NULL,11E7137980C61528BCDA06616AC582AF,9C25A945B6B73BC9481C51386BF6C545,...
11E71379843E1147A211020AF2129A61,"2017-03-27 22:43:49.350",USD,11198,11198,11198,0,1,1,0,1,2802-5945,NULL,NULL,NULL,NULL,11E7137984861178BCDA06616AC582AF,38F6D18D3BCDA8D9B311E6B6CB36199E,...
11E7137987141492A211020AF2129A61,"2017-03-27 22:43:53.750",USD,8898,8898,8898,0,1,1,0,1,2109-1282,NULL,NULL,NULL,NULL,11E7137987255EC7BCDA06616AC582AF,F9116672AC531583476C273A0BC05DAB,...
11E7137988E6D900A211020AF2129A61,"2017-03-27 22:43:57.112",USD,12532,12532,12532,0,1,1,0,1,2739-7995,NULL,NULL,NULL,NULL,11E713798926702FBCDA06616AC582AF,C42E464694B6F29935BA44971ED5D223,...
11E713798A9461D0A211020AF2129A61,"2017-03-27 22:43:59.715",USD,9496,9496,9496,0,1,1,0,1,2305-7142,NULL,NULL,NULL,NULL,11E713798AB3A55CBCDA06616AC582AF,BEA106392A18F54DABFABE1C7BED953C,...
11E713798BF306EEA211020AF2129A61,"2017-03-27 22:44:02.200",USD,11049,11049,11049,0,1,1,0,1,2561-3170,NULL,NULL,NULL,NULL,11E713798C2ED9EDBCDA06616AC582AF,82A827533536BCF88DE88EBF159B7330,...
11E713798CC990A9A211020AF2129A61,"2017-03-27 22:44:03.327",USD,7794,7794,7794,0,1,1,0,1,2625-1399,NULL,NULL,NULL,NULL,11E713798CDAC409BCDA06616AC582AF,016109D072AEE1D0743775730981C1CB,...
11E71379906C3332A211020AF2129A61,"2017-03-27 22:44:09.690",USD,12487,12487,12487,0,1,1,0,1,2146-5180,NULL,NULL,NULL,NULL,11E7137990A5B587BCDA06616AC582AF,CE3F4E4B776F53AEF930FBA48E240CBB,...
11E713799172F4D7A211020AF2129A61,"2017-03-27 22:44:11.106",USD,4383,4383,4383,0,1,1,0,1,2100-2406,NULL,NULL,NULL,NULL,11E71379917DE67ABCDA06616AC582AF,6B4D1A8B4D50C04A5E9B884FEE0FF3D3,...
11E7137992576182A211020AF2129A61,"2017-03-27 22:44:12.596",USD,816,816,816,0,1,1,0,1,2648-4657,NULL,NULL,NULL,NULL,11E7137992613CE7BCDA06616AC582AF,EE041170050E31E073C6B8129137E24F,...
11E71379927DFC82A211020AF2129A61,"2017-03-27 22:44:12.825",USD,402,402,402,0,1,1,0,1,2029-4296,NULL,NULL,NULL,NULL,11E71379928426E2BCDA06616AC582AF,C27D0800D448DB4B394DEBCF75498DF7,...
11E71379943F82BBA211020AF2129A61,"2017-03-27 22:44:16.611",USD,25073,25073,25073,0,1,1,0,1,2975-9817,NULL,NULL,NULL,NULL,11E7137994C5DB5BBCDA06616AC582AF,DF978F56D3AA5EA91BB63958E6656172,...
11E713799604B229A211020AF2129A61,"2017-03-27 22:44:18.803",USD,8307,8307,8307,0,1,1,0,1,2490-5060,NULL,NULL,NULL,NULL,11E7137996144B56BCDA06616AC582AF,914D088828CD924CEDA48D46A6AAFD9F,...
11E713799A25370BA211020AF2129A61,"2017-03-27 22:44:26.517",USD,22807,22807,22807,0,1,1,0,1,2994-8745,NULL,NULL,NULL,NULL,11E713799AAD60A6BCDA06616AC582AF,80DC626DD7BF4D7676B5B8B242DFD27B,...
11E713799BC970F0A211020AF2129A61,"2017-03-27 22:44:28.595",USD,10153,10153,10153,0,1,1,0,1,2418-6494,NULL,NULL,NULL,NULL,11E713799BEA6384BCDA06616AC582AF,0563583F0C6B60F85E304DF2F7615AB2,...
11E71379A2D0258DA211020AF2129A61,"2017-03-27 22:44:41.032",USD,21894,21894,21894,0,1,1,0,1,2522-0889,NULL,NULL,NULL,NULL,11E71379A3541916BCDA06616AC582AF,40CE640872D4DE4C87ACDB931F1F0436,...
