fk_x_invoice_hub_id,created_at,fk_s_change_context_id,fk_x_currency_ref_cd,due_amt,total_amt,subtotal_amt,fee_amt,paid_ind,closed_ind,forgiven_ind,attempt_cnt,x_receipt_id,next_attempt_at,period_start_at,period_end_at,description,row_hash
...,"2017-03-27 22:43:18.370",...,USD,17551,17551,17551,0,0,0,0,0,NULL,"2016-02-27 18:50:40",NULL,NULL,NULL,...
...,"2017-03-27 22:43:18.867",...,USD,17551,17551,17551,0,1,1,0,1,2967-4582,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:20.649",...,USD,4519,4519,4519,0,0,0,0,0,NULL,"2016-02-27 18:51:09",NULL,NULL,NULL,...
...,"2017-03-27 22:43:20.725",...,USD,4519,4519,4519,0,1,1,0,1,2745-3430,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:24.829",...,USD,10212,10212,10212,0,0,0,0,0,NULL,"2016-02-28 18:50:28",NULL,NULL,NULL,...
...,"2017-03-27 22:43:25.141",...,USD,10212,10212,10212,0,1,1,0,1,2609-3857,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:26.951",...,USD,2397,2397,2397,0,0,0,0,0,NULL,"2016-02-28 18:51:07",NULL,NULL,NULL,...
...,"2017-03-27 22:43:26.994",...,USD,2397,2397,2397,0,1,1,0,1,2675-0241,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:28.404",...,USD,2136,2136,2136,0,0,0,0,0,NULL,"2016-02-29 18:50:09",NULL,NULL,NULL,...
...,"2017-03-27 22:43:28.483",...,USD,2136,2136,2136,0,1,1,0,1,2824-4747,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:32.225",...,USD,19548,19548,19548,0,0,0,0,0,NULL,"2016-03-01 18:50:44",NULL,NULL,NULL,...
...,"2017-03-27 22:43:32.764",...,USD,19548,19548,19548,0,1,1,0,1,2259-5805,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:34.952",...,USD,9176,9176,9176,0,0,0,0,0,NULL,"2016-03-01 18:51:21",NULL,NULL,NULL,...
...,"2017-03-27 22:43:35.171",...,USD,9176,9176,9176,0,1,1,0,1,2066-6210,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:40.146",...,USD,23850,23850,23850,0,0,0,0,0,NULL,"2016-03-02 18:50:44",NULL,NULL,NULL,...
...,"2017-03-27 22:43:40.924",...,USD,23850,23850,23850,0,1,1,0,1,2290-9656,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:42.973",...,USD,5094,5094,5094,0,0,0,0,0,NULL,"2016-03-02 18:51:09",NULL,NULL,NULL,...
...,"2017-03-27 22:43:43.058",...,USD,5094,5094,5094,0,1,1,0,1,2655-0306,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:48.888",...,USD,11198,11198,11198,0,0,0,0,0,NULL,"2016-03-03 18:50:33",NULL,NULL,NULL,...
...,"2017-03-27 22:43:49.350",...,USD,11198,11198,11198,0,1,1,0,1,2802-5945,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:53.646",...,USD,8898,8898,8898,0,0,0,0,0,NULL,"2016-03-03 18:51:56",NULL,NULL,NULL,...
...,"2017-03-27 22:43:53.750",...,USD,8898,8898,8898,0,1,1,0,1,2109-1282,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:56.705",...,USD,12532,12532,12532,0,0,0,0,0,NULL,"2016-03-04 18:50:16",NULL,NULL,NULL,...
...,"2017-03-27 22:43:57.112",...,USD,12532,12532,12532,0,1,1,0,1,2739-7995,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:43:59.520",...,USD,9496,9496,9496,0,0,0,0,0,NULL,"2016-03-04 18:51:03",NULL,NULL,NULL,...
...,"2017-03-27 22:43:59.715",...,USD,9496,9496,9496,0,1,1,0,1,2305-7142,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:01.819",...,USD,11049,11049,11049,0,0,0,0,0,NULL,"2016-03-05 18:50:05",NULL,NULL,NULL,...
...,"2017-03-27 22:44:02.200",...,USD,11049,11049,11049,0,1,1,0,1,2561-3170,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:03.225",...,USD,7794,7794,7794,0,0,0,0,0,NULL,"2016-03-05 18:50:18",NULL,NULL,NULL,...
...,"2017-03-27 22:44:03.327",...,USD,7794,7794,7794,0,1,1,0,1,2625-1399,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:09.324",...,USD,12487,12487,12487,0,0,0,0,0,NULL,"2016-03-06 18:50:16",NULL,NULL,NULL,...
...,"2017-03-27 22:44:09.690",...,USD,12487,12487,12487,0,1,1,0,1,2146-5180,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:11.046",...,USD,4383,4383,4383,0,0,0,0,0,NULL,"2016-03-06 18:50:35",NULL,NULL,NULL,...
...,"2017-03-27 22:44:11.106",...,USD,4383,4383,4383,0,1,1,0,1,2100-2406,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:12.543",...,USD,816,816,816,0,0,0,0,0,NULL,"2016-03-07 18:49:45",NULL,NULL,NULL,...
...,"2017-03-27 22:44:12.596",...,USD,816,816,816,0,1,1,0,1,2648-4657,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:12.796",...,USD,402,402,402,0,0,0,0,0,NULL,"2016-03-07 18:49:52",NULL,NULL,NULL,...
...,"2017-03-27 22:44:12.825",...,USD,402,402,402,0,1,1,0,1,2029-4296,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:15.741",...,USD,25073,25073,25073,0,0,0,0,0,NULL,"2016-03-08 18:50:13",NULL,NULL,NULL,...
...,"2017-03-27 22:44:16.611",...,USD,25073,25073,25073,0,1,1,0,1,2975-9817,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:18.711",...,USD,8307,8307,8307,0,0,0,0,0,NULL,"2016-03-08 18:50:29",NULL,NULL,NULL,...
...,"2017-03-27 22:44:18.803",...,USD,8307,8307,8307,0,1,1,0,1,2490-5060,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:25.635",...,USD,22807,22807,22807,0,0,0,0,0,NULL,"2016-03-09 18:50:21",NULL,NULL,NULL,...
...,"2017-03-27 22:44:26.517",...,USD,22807,22807,22807,0,1,1,0,1,2994-8745,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:28.389",...,USD,10153,10153,10153,0,0,0,0,0,NULL,"2016-03-09 18:50:46",NULL,NULL,NULL,...
...,"2017-03-27 22:44:28.595",...,USD,10153,10153,10153,0,1,1,0,1,2418-6494,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:40.178",...,USD,21894,21894,21894,0,0,0,0,0,NULL,"2016-03-10 18:50:21",NULL,NULL,NULL,...
...,"2017-03-27 22:44:41.032",...,USD,21894,21894,21894,0,1,1,0,1,2522-0889,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:45.128",...,USD,8951,8951,8951,0,0,0,0,0,NULL,"2016-03-10 18:51:12",NULL,NULL,NULL,...
...,"2017-03-27 22:44:45.241",...,USD,8951,8951,8951,0,1,1,0,1,2411-9760,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:51.737",...,USD,9079,9079,9079,0,0,0,0,0,NULL,"2016-03-11 18:50:20",NULL,NULL,NULL,...
...,"2017-03-27 22:44:52.055",...,USD,9079,9079,9079,0,1,1,0,1,2467-7047,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:53.374",...,USD,6312,6312,6312,0,0,0,0,0,NULL,"2016-03-11 18:50:44",NULL,NULL,NULL,...
...,"2017-03-27 22:44:53.443",...,USD,6312,6312,6312,0,1,1,0,1,2547-4781,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:57.530",...,USD,16634,16634,16634,0,0,0,0,0,NULL,"2016-03-12 18:50:09",NULL,NULL,NULL,...
...,"2017-03-27 22:44:58.041",...,USD,16634,16634,16634,0,1,1,0,1,2493-9271,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:44:59.330",...,USD,9431,9431,9431,0,0,0,0,0,NULL,"2016-03-12 18:50:21",NULL,NULL,NULL,...
...,"2017-03-27 22:44:59.525",...,USD,9431,9431,9431,0,1,1,0,1,2141-0812,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:03.627",...,USD,8924,8924,8924,0,0,0,0,0,NULL,"2016-03-13 19:49:42",NULL,NULL,NULL,...
...,"2017-03-27 22:45:03.924",...,USD,8924,8924,8924,0,1,1,0,1,2119-6703,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:06.130",...,USD,4963,4963,4963,0,0,0,0,0,NULL,"2016-03-13 19:50:18",NULL,NULL,NULL,...
...,"2017-03-27 22:45:06.231",...,USD,4963,4963,4963,0,1,1,0,1,2008-3883,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:07.758",...,USD,304,304,304,0,0,0,0,0,NULL,"2016-03-14 19:49:28",NULL,NULL,NULL,...
...,"2017-03-27 22:45:07.803",...,USD,304,304,304,0,1,1,0,1,2610-7068,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:07.947",...,USD,3120,3120,3120,0,0,0,0,0,NULL,"2016-03-14 19:49:33",NULL,NULL,NULL,...
...,"2017-03-27 22:45:07.989",...,USD,3120,3120,3120,0,1,1,0,1,2712-2991,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:10.512",...,USD,16425,16425,16425,0,0,0,0,0,NULL,"2016-03-15 19:50:05",NULL,NULL,NULL,...
...,"2017-03-27 22:45:11.115",...,USD,16425,16425,16425,0,1,1,0,1,2176-1315,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:12.844",...,USD,15040,15040,15040,0,0,0,0,0,NULL,"2016-03-15 19:50:23",NULL,NULL,NULL,...
...,"2017-03-27 22:45:13.140",...,USD,15040,15040,15040,0,1,1,0,1,2054-7920,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:19.483",...,USD,12543,12543,12543,0,0,0,0,0,NULL,"2016-03-16 19:49:55",NULL,NULL,NULL,...
...,"2017-03-27 22:45:20.007",...,USD,12543,12543,12543,0,1,1,0,1,2869-5721,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:23.058",...,USD,13552,13552,13552,0,0,0,0,0,NULL,"2016-03-16 19:50:56",NULL,NULL,NULL,...
...,"2017-03-27 22:45:23.385",...,USD,13552,13552,13552,0,1,1,0,1,2104-5319,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:26.294",...,USD,7522,7522,7522,0,0,0,0,0,NULL,"2016-03-17 19:49:34",NULL,NULL,NULL,...
...,"2017-03-27 22:45:26.607",...,USD,7522,7522,7522,0,1,1,0,1,2086-1906,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:28.152",...,USD,18494,18494,18494,0,0,0,0,0,NULL,"2016-03-17 19:49:54",NULL,NULL,NULL,...
...,"2017-03-27 22:45:28.452",...,USD,18494,18494,18494,0,1,1,0,1,2807-2514,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:33.515",...,USD,0,0,0,0,1,1,0,0,NULL,NULL,"2016-03-18 12:04:17","2016-03-18 12:04:17",NULL,...
...,"2017-03-27 22:45:35.068",...,USD,11757,11757,11757,0,0,0,0,0,NULL,"2016-03-18 19:49:39",NULL,NULL,NULL,...
...,"2017-03-27 22:45:35.614",...,USD,11757,11757,11757,0,1,1,0,1,2195-6116,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:39.678",...,USD,31390,31390,31390,0,0,0,0,0,NULL,"2016-03-18 19:50:31",NULL,NULL,NULL,...
...,"2017-03-27 22:45:40.168",...,USD,31390,31390,31390,0,1,1,0,1,2507-0375,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:43.821",...,USD,0,0,0,0,1,1,0,0,NULL,NULL,"2016-03-22 08:36:32","2016-03-22 08:36:32",NULL,...
...,"2017-03-27 22:45:49.578",...,USD,22992,22992,22992,0,0,0,0,0,NULL,"2016-03-25 10:24:00",NULL,NULL,NULL,...
...,"2017-03-27 22:45:50.368",...,USD,22992,22992,22992,0,1,1,0,1,2724-7980,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:52.632",...,USD,19863,19863,19863,0,0,0,0,0,NULL,"2016-03-25 10:24:29",NULL,NULL,NULL,...
...,"2017-03-27 22:45:53.055",...,USD,19863,19863,19863,0,1,1,0,1,2620-9961,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:45:59.811",...,USD,7311,7311,7311,0,0,0,0,0,NULL,"2016-03-25 10:26:23",NULL,NULL,NULL,...
...,"2017-03-27 22:46:00.203",...,USD,7311,7311,7311,0,1,1,0,1,2749-1859,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:02.933",...,USD,20392,20392,20392,0,0,0,0,0,NULL,"2016-03-25 10:27:13",NULL,NULL,NULL,...
...,"2017-03-27 22:46:03.269",...,USD,20392,20392,20392,0,1,1,0,1,2538-3528,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:04.991",...,USD,304,304,304,0,0,0,0,0,NULL,"2016-03-25 10:27:45",NULL,NULL,NULL,...
...,"2017-03-27 22:46:05.017",...,USD,304,304,304,0,1,1,0,1,2697-5134,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:09.450",...,USD,39686,39686,39686,0,0,0,0,0,NULL,"2016-03-25 10:28:53",NULL,NULL,NULL,...
...,"2017-03-27 22:46:10.116",...,USD,39686,39686,39686,0,1,1,0,1,2440-1579,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:12.449",...,USD,9218,9218,9218,0,0,0,0,0,NULL,"2016-03-25 10:29:17",NULL,NULL,NULL,...
...,"2017-03-27 22:46:12.857",...,USD,9218,9218,9218,0,1,1,0,1,2469-5288,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:19.880",...,USD,17874,17874,17874,0,0,0,0,0,NULL,"2016-03-25 10:31:29",NULL,NULL,NULL,...
...,"2017-03-27 22:46:20.532",...,USD,17874,17874,17874,0,1,1,0,1,2377-0684,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:24.425",...,USD,39628,39628,39628,0,0,0,0,0,NULL,"2016-03-25 10:32:20",NULL,NULL,NULL,...
...,"2017-03-27 22:46:25.154",...,USD,39628,39628,39628,0,1,1,0,1,2290-1007,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:32.230",...,USD,16950,16950,16950,0,0,0,0,0,NULL,"2016-03-25 10:34:15",NULL,NULL,NULL,...
...,"2017-03-27 22:46:32.652",...,USD,16950,16950,16950,0,1,1,0,1,2850-7397,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:34.617",...,USD,36231,36231,36231,0,0,0,0,0,NULL,"2016-03-25 10:34:42",NULL,NULL,NULL,...
...,"2017-03-27 22:46:35.084",...,USD,36231,36231,36231,0,1,1,0,1,2331-8288,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:39.920",...,USD,1900,1900,1900,0,0,0,0,0,NULL,"2016-03-25 18:31:05","2016-02-25 16:11:51","2016-03-25 17:11:51",NULL,...
...,"2017-03-27 22:46:39.952",...,USD,1900,1900,1900,0,1,1,0,1,2647-5554,NULL,"2016-02-25 16:11:51","2016-03-25 17:11:51",NULL,...
...,"2017-03-27 22:46:40.825",...,USD,7655,7655,7655,0,0,0,0,0,NULL,"2016-03-25 19:50:14",NULL,NULL,NULL,...
...,"2017-03-27 22:46:41.151",...,USD,7655,7655,7655,0,1,1,0,1,2276-7680,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:43.409",...,USD,22396,22396,22396,0,0,0,0,0,NULL,"2016-03-25 19:50:45",NULL,NULL,NULL,...
...,"2017-03-27 22:46:43.742",...,USD,22396,22396,22396,0,1,1,0,1,2099-4181,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:48.307",...,USD,13545,13545,13545,0,0,0,0,0,NULL,"2016-03-26 19:50:22",NULL,NULL,NULL,...
...,"2017-03-27 22:46:48.683",...,USD,13545,13545,13545,0,1,1,0,1,2913-6205,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:51.249",...,USD,27063,27063,27063,0,1,1,0,1,2974-9751,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:46:54.987",...,USD,27063,27063,27063,0,0,0,0,0,NULL,"2016-03-26 19:50:57",NULL,NULL,NULL,...
...,"2017-03-27 22:46:57.424",...,USD,12066,12066,12066,0,0,0,0,0,NULL,"2016-03-27 19:50:17",NULL,NULL,NULL,...
...,"2017-03-27 22:46:57.963",...,USD,12066,12066,12066,0,1,1,0,1,2879-5350,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:00.466",...,USD,6460,6460,6460,0,0,0,0,0,NULL,"2016-03-27 19:50:56",NULL,NULL,NULL,...
...,"2017-03-27 22:47:00.559",...,USD,6460,6460,6460,0,1,1,0,1,2734-3805,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:02.926",...,USD,928,928,928,0,0,0,0,0,NULL,"2016-03-28 19:50:01",NULL,NULL,NULL,...
...,"2017-03-27 22:47:02.969",...,USD,928,928,928,0,1,1,0,1,2590-6179,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:06.136",...,USD,15960,15960,15960,0,0,0,0,0,NULL,"2016-03-29 19:50:42",NULL,NULL,NULL,...
...,"2017-03-27 22:47:06.693",...,USD,15960,15960,15960,0,1,1,0,1,2743-2637,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:09.061",...,USD,26336,26336,26336,0,0,0,0,0,NULL,"2016-03-29 19:51:10",NULL,NULL,NULL,...
...,"2017-03-27 22:47:09.530",...,USD,26336,26336,26336,0,1,1,0,1,2051-0382,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:15.234",...,USD,17646,17646,17646,0,0,0,0,0,NULL,"2016-03-30 19:50:27",NULL,NULL,NULL,...
...,"2017-03-27 22:47:15.851",...,USD,17646,17646,17646,0,1,1,0,1,2380-7190,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:20.800",...,USD,22675,22675,22675,0,0,0,0,0,NULL,"2016-03-30 19:51:36",NULL,NULL,NULL,...
...,"2017-03-27 22:47:21.200",...,USD,22675,22675,22675,0,1,1,0,1,2335-4061,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:27.659",...,USD,14640,14640,14640,0,0,0,0,0,NULL,"2016-03-31 19:50:17",NULL,NULL,NULL,...
...,"2017-03-27 22:47:28.216",...,USD,14640,14640,14640,0,1,1,0,1,2904-8829,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:31.085",...,USD,31072,31072,31072,0,0,0,0,0,NULL,"2016-03-31 19:50:57",NULL,NULL,NULL,...
...,"2017-03-27 22:47:31.619",...,USD,31072,31072,31072,0,1,1,0,1,2208-9652,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:39.068",...,USD,18453,18453,18453,0,0,0,0,0,NULL,"2016-04-01 19:50:07",NULL,NULL,NULL,...
...,"2017-03-27 22:47:39.661",...,USD,18453,18453,18453,0,1,1,0,1,2074-4409,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:42.725",...,USD,20533,20533,20533,0,0,0,0,0,NULL,"2016-04-01 19:50:55",NULL,NULL,NULL,...
...,"2017-03-27 22:47:43.151",...,USD,20533,20533,20533,0,1,1,0,1,2102-2464,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:50.222",...,USD,19888,19888,19888,0,0,0,0,0,NULL,"2016-04-02 19:50:12",NULL,NULL,NULL,...
...,"2017-03-27 22:47:50.686",...,USD,19888,19888,19888,0,1,1,0,1,2953-5966,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:53.308",...,USD,14547,14547,14547,0,0,0,0,0,NULL,"2016-04-02 19:50:47",NULL,NULL,NULL,...
...,"2017-03-27 22:47:53.634",...,USD,14547,14547,14547,0,1,1,0,1,2135-2860,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:47:58.848",...,USD,7094,7094,7094,0,0,0,0,0,NULL,"2016-04-03 19:49:54",NULL,NULL,NULL,...
...,"2017-03-27 22:47:59.090",...,USD,7094,7094,7094,0,1,1,0,1,2121-4547,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:00.011",...,USD,9103,9103,9103,0,0,0,0,0,NULL,"2016-04-03 19:50:08",NULL,NULL,NULL,...
...,"2017-03-27 22:48:00.356",...,USD,9103,9103,9103,0,1,1,0,1,2797-0825,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:03.865",...,USD,5900,5900,5900,0,0,0,0,0,NULL,"2016-04-05 09:38:00","2016-03-22 08:36:32","2016-04-05 08:36:32",NULL,...
...,"2017-03-27 22:48:04.602",...,USD,5900,5900,5900,0,1,1,0,1,2669-0001,NULL,"2016-03-22 08:36:32","2016-04-05 08:36:32",NULL,...
...,"2017-03-27 22:48:07.572",...,USD,14527,14527,14527,0,0,0,0,0,NULL,"2016-04-05 19:49:58",NULL,NULL,NULL,...
...,"2017-03-27 22:48:08.064",...,USD,14527,14527,14527,0,1,1,0,1,2794-1893,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:10.013",...,USD,21178,21178,21178,0,0,0,0,0,NULL,"2016-04-05 19:50:26",NULL,NULL,NULL,...
...,"2017-03-27 22:48:10.424",...,USD,21178,21178,21178,0,1,1,0,1,2199-5334,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:17.815",...,USD,21721,21721,21721,0,0,0,0,0,NULL,"2016-04-06 19:49:52",NULL,NULL,NULL,...
...,"2017-03-27 22:48:18.174",...,USD,21721,21721,21721,0,1,1,0,1,2162-3219,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:20.504",...,USD,17260,17260,17260,0,0,0,0,0,NULL,"2016-04-06 19:50:26",NULL,NULL,NULL,...
...,"2017-03-27 22:48:21.099",...,USD,17260,17260,17260,0,1,1,0,1,2230-3512,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:28.145",...,USD,18204,18204,18204,0,0,0,0,0,NULL,"2016-04-07 19:50:10",NULL,NULL,NULL,...
...,"2017-03-27 22:48:28.518",...,USD,18204,18204,18204,0,1,1,0,1,2997-8731,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:30.569",...,USD,16410,16410,16410,0,0,0,0,0,NULL,"2016-04-07 19:50:40",NULL,NULL,NULL,...
...,"2017-03-27 22:48:31.030",...,USD,16410,16410,16410,0,1,1,0,1,2399-7250,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:38.175",...,USD,17997,17997,17997,0,0,0,0,0,NULL,"2016-04-08 19:49:53",NULL,NULL,NULL,...
...,"2017-03-27 22:48:39.230",...,USD,17997,17997,17997,0,1,1,0,1,2454-0618,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:41.249",...,USD,15203,15203,15203,0,0,0,0,0,NULL,"2016-04-08 19:50:18",NULL,NULL,NULL,...
...,"2017-03-27 22:48:41.592",...,USD,15203,15203,15203,0,1,1,0,1,2485-4037,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:48.190",...,USD,14291,14291,14291,0,0,0,0,0,NULL,"2016-04-09 19:49:54",NULL,NULL,NULL,...
...,"2017-03-27 22:48:52.553",...,USD,14291,14291,14291,0,1,1,0,1,2323-6226,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:50.016",...,USD,16585,16585,16585,0,0,0,0,0,NULL,"2016-04-09 19:50:25",NULL,NULL,NULL,...
...,"2017-03-27 22:48:50.388",...,USD,16585,16585,16585,0,1,1,0,1,2368-9303,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:48:58.019",...,USD,8625,8625,8625,0,0,0,0,0,NULL,"2016-04-10 19:49:49",NULL,NULL,NULL,...
...,"2017-03-27 22:48:58.382",...,USD,8625,8625,8625,0,1,1,0,1,2150-8450,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:00.196",...,USD,9098,9098,9098,0,0,0,0,0,NULL,"2016-04-10 19:50:25",NULL,NULL,NULL,...
...,"2017-03-27 22:49:00.453",...,USD,9098,9098,9098,0,1,1,0,1,2514-3132,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:03.757",...,USD,834,834,834,0,0,0,0,0,NULL,"2016-04-11 19:49:23",NULL,NULL,NULL,...
...,"2017-03-27 22:49:03.785",...,USD,834,834,834,0,1,1,0,1,2930-3176,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:03.948",...,USD,1036,1036,1036,0,0,0,0,0,NULL,"2016-04-11 19:49:27",NULL,NULL,NULL,...
...,"2017-03-27 22:49:03.994",...,USD,1036,1036,1036,0,1,1,0,1,2253-5422,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:07.055",...,USD,18688,18688,18688,0,0,0,0,0,NULL,"2016-04-12 19:49:50",NULL,NULL,NULL,...
...,"2017-03-27 22:49:07.857",...,USD,18688,18688,18688,0,1,1,0,1,2006-4414,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:11.431",...,USD,37016,37016,37016,0,0,0,0,0,NULL,"2016-04-12 19:50:41",NULL,NULL,NULL,...
...,"2017-03-27 22:49:12.042",...,USD,37016,37016,37016,0,1,1,0,1,2950-4822,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:18.708",...,USD,0,0,0,0,1,1,0,0,NULL,NULL,"2016-04-13 09:36:15","2016-04-13 09:36:15",NULL,...
...,"2017-03-27 22:49:20.310",...,USD,24587,24587,24587,0,0,0,0,0,NULL,"2016-04-13 19:49:40",NULL,NULL,NULL,...
...,"2017-03-27 22:49:20.847",...,USD,24587,24587,24587,0,1,1,0,1,2626-4470,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:23.828",...,USD,13920,13920,13920,0,0,0,0,0,NULL,"2016-04-13 19:50:23",NULL,NULL,NULL,...
...,"2017-03-27 22:49:24.440",...,USD,13920,13920,13920,0,1,1,0,1,2725-7265,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:34.995",...,USD,27258,27258,27258,0,0,0,0,0,NULL,"2016-04-14 19:50:00",NULL,NULL,NULL,...
...,"2017-03-27 22:49:35.563",...,USD,27258,27258,27258,0,1,1,0,1,2044-1066,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:38.340",...,USD,16180,16180,16180,0,0,0,0,0,NULL,"2016-04-14 19:50:45",NULL,NULL,NULL,...
...,"2017-03-27 22:49:38.868",...,USD,16180,16180,16180,0,1,1,0,1,2003-9753,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:46.678",...,USD,32591,32591,32591,0,0,0,0,0,NULL,"2016-04-15 19:49:45",NULL,NULL,NULL,...
...,"2017-03-27 22:49:47.586",...,USD,32591,32591,32591,0,1,1,0,1,2870-0652,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:49:51.573",...,USD,24453,24453,24453,0,0,0,0,0,NULL,"2016-04-15 19:50:47",NULL,NULL,NULL,...
...,"2017-03-27 22:49:52.294",...,USD,24453,24453,24453,0,1,1,0,1,2791-6605,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:00.096",...,USD,15270,15270,15270,0,0,0,0,0,NULL,"2016-04-16 19:49:38",NULL,NULL,NULL,...
...,"2017-03-27 22:50:00.649",...,USD,15270,15270,15270,0,1,1,0,1,2029-6739,NULL,NULL,NULL,NULL,...
...,"2017-03-27 22:50:03.772",...,USD,32418,32418,32418,0,0,0,0,0,NULL,"2016-04-16 19:50:19",NULL,NULL,NULL,...
...,"2017-03-27 22:50:04.450",...,USD,32418,32418,32418,0,1,1,0,1,2064-0587,NULL,NULL,NULL,NULL,...
