fk_x_invoice_item_hub_id,created_at,fk_s_change_context_id,fk_x_currency_ref_cd,charge_amt,discountable_ind,proration_ind,period_start_at,period_end_at,description,row_hash
...,"2017-03-27 22:44:39.003",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830078665169",...
...,"2017-03-27 22:44:39.627",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829946194849",...
...,"2017-03-27 22:44:39.932",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200828946145899",...
...,"2017-03-27 22:44:39.953",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882946118123",...
...,"2017-03-27 22:44:44.800",...,USD,312,1,0,NULL,NULL,"usps label: 9400110200882944038225",...
...,"2017-03-27 22:44:44.819",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200830075387064",...
...,"2017-03-27 22:44:44.837",...,USD,402,1,0,NULL,NULL,"usps label: 9400110200828945927120",...
...,"2017-03-27 22:44:44.857",...,USD,1252,1,0,NULL,NULL,"usps label: 9405510200828945789905",...
...,"2017-03-27 22:44:44.876",...,USD,1683,1,0,NULL,NULL,"usps label: 9405510200829946191834",...
...,"2017-03-27 22:44:44.895",...,USD,2641,1,0,NULL,NULL,"usps label: 9405510200881945961184",...
...,"2017-03-27 22:44:44.913",...,USD,1443,1,0,NULL,NULL,"usps label: 9405510200883977632230",...
...,"2017-03-27 22:44:44.932",...,USD,402,1,0,NULL,NULL,"usps label: 9400110200881946976504",...
...,"2017-03-27 22:44:44.951",...,USD,396,1,0,NULL,NULL,"usps label: 9400110200828947124480",...
...,"2017-03-27 22:44:50.987",...,USD,949,1,0,NULL,NULL,"USPS label: 9405510200829941361546",...
...,"2017-03-27 22:44:51.006",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883980659016",...
...,"2017-03-27 22:44:51.025",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829941500218",...
...,"2017-03-27 22:44:51.046",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882941394737",...
...,"2017-03-27 22:44:51.064",...,USD,426,1,0,NULL,NULL,"USPS label: 9400110200828941664104",...
...,"2017-03-27 22:44:51.083",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882942024770",...
...,"2017-03-27 22:44:51.101",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200828941807921",...
...,"2017-03-27 22:44:51.119",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200793917744138",...
...,"2017-03-27 22:44:51.137",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052019809",...
...,"2017-03-27 22:44:51.155",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829947611734",...
...,"2017-03-27 22:44:51.174",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200830072436468",...
...,"2017-03-27 22:44:51.193",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200828940740090",...
...,"2017-03-27 22:44:51.211",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829941817231",...
...,"2017-03-27 22:44:51.229",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200882941393566",...
...,"2017-03-27 22:44:51.248",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829944505579",...
...,"2017-03-27 22:44:51.266",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200793920093063",...
...,"2017-03-27 22:44:51.284",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829946938252",...
...,"2017-03-27 22:44:51.302",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882947074138",...
...,"2017-03-27 22:44:51.321",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830078674147",...
...,"2017-03-27 22:44:51.339",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200881947121678",...
...,"2017-03-27 22:44:51.357",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883987033246",...
...,"2017-03-27 22:44:53.154",...,USD,1443,1,0,NULL,NULL,"usps label: 9405510200830067543235",...
...,"2017-03-27 22:44:53.172",...,USD,1252,1,0,NULL,NULL,"usps label: 9405510200793919283614",...
...,"2017-03-27 22:44:53.191",...,USD,1252,1,0,NULL,NULL,"usps label: 9405510200793920069740",...
...,"2017-03-27 22:44:53.209",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200830076899880",...
...,"2017-03-27 22:44:53.233",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200881947020346",...
...,"2017-03-27 22:44:53.252",...,USD,414,1,0,NULL,NULL,"usps label: 9400110200882947100189",...
...,"2017-03-27 22:44:56.303",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200828941535978",...
...,"2017-03-27 22:44:56.323",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110200882940463847",...
...,"2017-03-27 22:44:56.343",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793914657967",...
...,"2017-03-27 22:44:56.361",...,USD,1135,1,0,NULL,NULL,"USPS label: 9405510200829943498189",...
...,"2017-03-27 22:44:56.380",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110200883983834847",...
...,"2017-03-27 22:44:56.398",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200883987868629",...
...,"2017-03-27 22:44:56.417",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793921515960",...
...,"2017-03-27 22:44:56.436",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830079918509",...
...,"2017-03-27 22:44:56.455",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882948564386",...
...,"2017-03-27 22:44:56.473",...,USD,949,1,0,NULL,NULL,"usps label: 9405510200882935802388",...
...,"2017-03-27 22:44:56.492",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200883988256395",...
...,"2017-03-27 22:44:56.511",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052105038",...
...,"2017-03-27 22:44:56.531",...,USD,304,1,0,NULL,NULL,"usps label: 9400110897700052071234",...
...,"2017-03-27 22:44:56.550",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830071252885",...
...,"2017-03-27 22:44:56.569",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200793913413178",...
...,"2017-03-27 22:44:56.587",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882943869271",...
...,"2017-03-27 22:44:56.606",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829941838182",...
...,"2017-03-27 22:44:56.624",...,USD,414,1,0,NULL,NULL,"USPS label: 9400110200793918673956",...
...,"2017-03-27 22:44:56.643",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793918252144",...
...,"2017-03-27 22:44:56.662",...,USD,396,1,0,NULL,NULL,"USPS label: 9400110200830078852484",...
...,"2017-03-27 22:44:56.680",...,USD,408,1,0,NULL,NULL,"USPS label: 9400110200882947596517",...
...,"2017-03-27 22:44:56.699",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830079817031",...
...,"2017-03-27 22:44:56.718",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200881948308474",...
...,"2017-03-27 22:44:56.738",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200793921547725",...
...,"2017-03-27 22:44:56.756",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200828948475406",...
...,"2017-03-27 22:44:56.775",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830080148087",...
...,"2017-03-27 22:44:56.794",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200881948450736",...
...,"2017-03-27 22:44:56.812",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882948425601",...
...,"2017-03-27 22:44:56.831",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830080678447",...
...,"2017-03-27 22:44:56.850",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882949106257",...
...,"2017-03-27 22:44:56.868",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882949060948",...
...,"2017-03-27 22:44:56.887",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882949424979",...
...,"2017-03-27 22:44:56.905",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200828949431296",...
...,"2017-03-27 22:44:57.097",...,USD,420,1,0,NULL,NULL,"USPS label: 9400110200830079618416",...
...,"2017-03-27 22:44:57.117",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200793921200477",...
...,"2017-03-27 22:44:58.938",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200828948606285",...
...,"2017-03-27 22:44:58.956",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200830072970320",...
...,"2017-03-27 22:44:58.975",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200882933578087",...
...,"2017-03-27 22:44:58.994",...,USD,950,1,0,NULL,NULL,"usps label: 9405510200828947525938",...
...,"2017-03-27 22:44:59.013",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200881941390015",...
...,"2017-03-27 22:44:59.031",...,USD,699,1,0,NULL,NULL,"USPS label: 9405510200829948132101",...
...,"2017-03-27 22:44:59.049",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200882948415261",...
...,"2017-03-27 22:44:59.069",...,USD,699,1,0,NULL,NULL,"USPS label: 9405510200793921391062",...
...,"2017-03-27 22:44:59.087",...,USD,1683,1,0,NULL,NULL,"usps label: 9405510200829948691431",...
...,"2017-03-27 22:44:59.105",...,USD,1129,1,0,NULL,NULL,"USPS label: 9405510200882948608809",...
...,"2017-03-27 22:44:59.124",...,USD,781,1,0,NULL,NULL,"USPS label: 9405510200882949472218",...
...,"2017-03-27 22:45:02.895",...,USD,304,1,0,NULL,NULL,"usps label: 9400110897700050205877",...
...,"2017-03-27 22:45:02.913",...,USD,396,1,0,NULL,NULL,"usps label: 9400110897700049290716",...
...,"2017-03-27 22:45:02.932",...,USD,420,1,0,NULL,NULL,"usps label: 9400110897700051597810",...
...,"2017-03-27 22:45:02.950",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700051947271",...
...,"2017-03-27 22:45:02.969",...,USD,1683,1,0,NULL,NULL,"USPS label: 9405510200828950050694",...
...,"2017-03-27 22:45:02.987",...,USD,699,1,0,NULL,NULL,"USPS label: 9405510200883988129965",...
...,"2017-03-27 22:45:03.005",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829948397637",...
...,"2017-03-27 22:45:03.024",...,USD,715,1,0,NULL,NULL,"USPS label: 9405510200829941201606",...
...,"2017-03-27 22:45:03.042",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200830074549760",...
...,"2017-03-27 22:45:03.061",...,USD,715,1,0,NULL,NULL,"USPS label: 9405510200830072940159",...
...,"2017-03-27 22:45:03.080",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200793917936267",...
...,"2017-03-27 22:45:03.099",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830075134071",...
...,"2017-03-27 22:45:03.119",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200828947142347",...
...,"2017-03-27 22:45:03.139",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200793918115012",...
...,"2017-03-27 22:45:03.157",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200883989136228",...
...,"2017-03-27 22:45:03.176",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793921365718",...
...,"2017-03-27 22:45:03.196",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883989411264",...
...,"2017-03-27 22:45:03.215",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829949686242",...
...,"2017-03-27 22:45:03.238",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200881949824529",...
...,"2017-03-27 22:45:03.257",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200830081527515",...
...,"2017-03-27 22:45:05.769",...,USD,420,1,0,NULL,NULL,"USPS label: 9400110200881949520964",...
...,"2017-03-27 22:45:05.788",...,USD,432,1,0,NULL,NULL,"usps label: 9400110200882948061397",...
...,"2017-03-27 22:45:05.807",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200829947790439",...
...,"2017-03-27 22:45:05.825",...,USD,312,1,0,NULL,NULL,"usps label: 9400110200883980979190",...
...,"2017-03-27 22:45:05.845",...,USD,402,1,0,NULL,NULL,"usps label: 9400110200882948164586",...
...,"2017-03-27 22:45:05.863",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200830081676650",...
...,"2017-03-27 22:45:05.882",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793922786512",...
...,"2017-03-27 22:45:05.900",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110200828950051674",...
...,"2017-03-27 22:45:05.918",...,USD,699,1,0,NULL,NULL,"USPS label: 9405510200882949971919",...
...,"2017-03-27 22:45:05.937",...,USD,312,1,0,NULL,NULL,"usps label: 9400110200793923205814",...
...,"2017-03-27 22:45:07.722",...,USD,304,1,0,NULL,NULL,"usps label: 9400110897700049698178",...
...,"2017-03-27 22:45:07.785",...,USD,1989,1,0,NULL,NULL,"usps label: 9405510200830058620075",...
...,"2017-03-27 22:45:07.859",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200881949824355",...
...,"2017-03-27 22:45:07.878",...,USD,432,1,0,NULL,NULL,"usps label: 9400110200829942134832",...
...,"2017-03-27 22:45:09.052",...,USD,1129,1,0,NULL,NULL,"USPS label: 9405510200882944024412",...
...,"2017-03-27 22:45:09.071",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829950000662",...
...,"2017-03-27 22:45:09.090",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830081868755",...
...,"2017-03-27 22:45:09.109",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883989673471",...
...,"2017-03-27 22:45:09.128",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829950298588",...
...,"2017-03-27 22:45:09.147",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829950209270",...
...,"2017-03-27 22:45:09.165",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882950250741",...
...,"2017-03-27 22:45:09.185",...,USD,432,1,0,NULL,NULL,"USPS label: 9400110200793914539478",...
...,"2017-03-27 22:45:09.203",...,USD,304,1,0,NULL,NULL,"usps label: 9400110897700051864837",...
...,"2017-03-27 22:45:09.222",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829942061640",...
...,"2017-03-27 22:45:09.240",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793914548166",...
...,"2017-03-27 22:45:09.258",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829945678197",...
...,"2017-03-27 22:45:09.277",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882942028150",...
...,"2017-03-27 22:45:09.296",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110200828947781003",...
...,"2017-03-27 22:45:09.314",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200881947317597",...
...,"2017-03-27 22:45:09.333",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882948840848",...
...,"2017-03-27 22:45:09.351",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883987837929",...
...,"2017-03-27 22:45:09.371",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200881949346687",...
...,"2017-03-27 22:45:09.389",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882949450886",...
...,"2017-03-27 22:45:09.409",...,USD,699,1,0,NULL,NULL,"USPS label: 9405510200830081588342",...
...,"2017-03-27 22:45:09.427",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200881949601755",...
...,"2017-03-27 22:45:09.446",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200830081780296",...
...,"2017-03-27 22:45:09.464",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110200829949908399",...
...,"2017-03-27 22:45:09.484",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200828949895746",...
...,"2017-03-27 22:45:09.503",...,USD,1135,1,0,NULL,NULL,"USPS label: 9405510200830081831721",...
...,"2017-03-27 22:45:09.521",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829950106074",...
...,"2017-03-27 22:45:09.539",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882950018983",...
...,"2017-03-27 22:45:09.557",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882950067745",...
...,"2017-03-27 22:45:09.576",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830081859692",...
...,"2017-03-27 22:45:09.594",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883989789271",...
...,"2017-03-27 22:45:09.612",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200830081934825",...
...,"2017-03-27 22:45:09.631",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829950147817",...
...,"2017-03-27 22:45:09.649",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200882950292192",...
...,"2017-03-27 22:45:09.668",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829950197973",...
...,"2017-03-27 22:45:09.686",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882950571877",...
...,"2017-03-27 22:45:09.705",...,USD,408,1,0,NULL,NULL,"USPS label: 9400110200830082280785",...
...,"2017-03-27 22:45:09.725",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700052361120",...
...,"2017-03-27 22:45:09.743",...,USD,1038,1,0,NULL,NULL,"USPS label: 9405510200881951689959",...
...,"2017-03-27 22:45:09.762",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700052377268",...
...,"2017-03-27 22:45:09.865",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883989846776",...
...,"2017-03-27 22:45:12.142",...,USD,834,1,0,NULL,NULL,"usps label: 9405510200793916443134",...
...,"2017-03-27 22:45:12.160",...,USD,1129,1,0,NULL,NULL,"usps label: 9405510200793918384183",...
...,"2017-03-27 22:45:12.179",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200829947706386",...
...,"2017-03-27 22:45:12.197",...,USD,402,1,0,NULL,NULL,"usps label: 9400110200829945017835",...
...,"2017-03-27 22:45:12.216",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200881947727597",...
...,"2017-03-27 22:45:12.234",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200881948295504",...
...,"2017-03-27 22:45:12.253",...,USD,312,1,0,NULL,NULL,"usps label: 9400110200829948335349",...
...,"2017-03-27 22:45:12.272",...,USD,312,1,0,NULL,NULL,"usps label: 9400110200883988094345",...
...,"2017-03-27 22:45:12.291",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110200883988980228",...
...,"2017-03-27 22:45:12.311",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200883989356735",...
...,"2017-03-27 22:45:12.330",...,USD,1683,1,0,NULL,NULL,"usps label: 9405510200793922777223",...
...,"2017-03-27 22:45:12.350",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200828949975618",...
...,"2017-03-27 22:45:12.369",...,USD,1683,1,0,NULL,NULL,"USPS label: 9405510200883989892110",...
...,"2017-03-27 22:45:12.388",...,USD,1252,1,0,NULL,NULL,"usps label: 9405510200830081724474",...
...,"2017-03-27 22:45:12.407",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200883990024326",...
...,"2017-03-27 22:45:12.426",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200828950358714",...
...,"2017-03-27 22:45:12.445",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200830082182621",...
...,"2017-03-27 22:45:12.464",...,USD,402,1,0,NULL,NULL,"usps label: 9400110200883990029557",...
...,"2017-03-27 22:45:12.483",...,USD,768,1,0,NULL,NULL,"usps label: 9405510200881951497448",...
...,"2017-03-27 22:45:18.205",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793919516870",...
...,"2017-03-27 22:45:18.224",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700051496335",...
...,"2017-03-27 22:45:18.242",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200881948242775",...
...,"2017-03-27 22:45:18.261",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883989496391",...
...,"2017-03-27 22:45:18.280",...,USD,1240,1,0,NULL,NULL,"USPS label: 9405510200882949599601",...
...,"2017-03-27 22:45:18.300",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829950315230",...
...,"2017-03-27 22:45:18.318",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830082048965",...
...,"2017-03-27 22:45:18.337",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700052428908",...
...,"2017-03-27 22:45:18.355",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700052421497",...
...,"2017-03-27 22:45:18.376",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882947146934",...
...,"2017-03-27 22:45:18.394",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052073139",...
...,"2017-03-27 22:45:18.413",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830079572862",...
...,"2017-03-27 22:45:18.432",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200883988011557",...
...,"2017-03-27 22:45:18.450",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200828948538859",...
...,"2017-03-27 22:45:18.469",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793921565286",...
...,"2017-03-27 22:45:18.487",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200828948580964",...
...,"2017-03-27 22:45:18.507",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200881949072227",...
...,"2017-03-27 22:45:18.525",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882949133642",...
...,"2017-03-27 22:45:18.544",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793922971727",...
...,"2017-03-27 22:45:18.563",...,USD,402,1,0,NULL,NULL,"USPS label: 9400110200881949235134",...
...,"2017-03-27 22:45:18.583",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793923183549",...
...,"2017-03-27 22:45:18.602",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200830082045742",...
...,"2017-03-27 22:45:18.621",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200828950188585",...
...,"2017-03-27 22:45:18.639",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200881950006532",...
...,"2017-03-27 22:45:18.657",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052367030",...
...,"2017-03-27 22:45:18.676",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200882950229648",...
...,"2017-03-27 22:45:18.694",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052362417",...
...,"2017-03-27 22:45:18.714",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052366088",...
...,"2017-03-27 22:45:18.733",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052440412",...
...,"2017-03-27 22:45:18.751",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700052389018",...
...,"2017-03-27 22:45:18.769",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052531073",...
...,"2017-03-27 22:45:18.789",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700052495795",...
...,"2017-03-27 22:45:18.808",...,USD,709,1,0,NULL,NULL,"USPS label: 9405510200829953273646",...
...,"2017-03-27 22:45:18.826",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052544370",...
...,"2017-03-27 22:45:18.845",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110897700052605316",...
...,"2017-03-27 22:45:18.864",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052557400",...
...,"2017-03-27 22:45:22.295",...,USD,420,1,0,NULL,NULL,"usps label: 9400110200883987999078",...
...,"2017-03-27 22:45:22.363",...,USD,768,1,0,NULL,NULL,"USPS label: 9405510200830082180811",...
...,"2017-03-27 22:45:22.382",...,USD,1252,1,0,NULL,NULL,"usps label: 9405510200883989813962",...
...,"2017-03-27 22:45:22.400",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052511013",...
...,"2017-03-27 22:45:22.418",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052128211",...
...,"2017-03-27 22:45:22.437",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200793926459798",...
...,"2017-03-27 22:45:22.455",...,USD,396,1,0,NULL,NULL,"usps label: 9400110200830080993465",...
...,"2017-03-27 22:45:22.474",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200793920110985",...
...,"2017-03-27 22:45:22.492",...,USD,699,1,0,NULL,NULL,"usps label: 9405510200829950404845",...
...,"2017-03-27 22:45:22.510",...,USD,432,1,0,NULL,NULL,"usps label: 9400110200883989972369",...
...,"2017-03-27 22:45:22.531",...,USD,432,1,0,NULL,NULL,"USPS label: 9400110897700052365906",...
...,"2017-03-27 22:45:22.549",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200828950603302",...
...,"2017-03-27 22:45:22.567",...,USD,432,1,0,NULL,NULL,"USPS label: 9400110897700052384945",...
...,"2017-03-27 22:45:22.586",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052381555",...
...,"2017-03-27 22:45:22.604",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052443420",...
...,"2017-03-27 22:45:22.623",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052425471",...
...,"2017-03-27 22:45:22.643",...,USD,1129,1,0,NULL,NULL,"usps label: 9405510200883992166260",...
...,"2017-03-27 22:45:22.661",...,USD,834,1,0,NULL,NULL,"USPS label: 9405510200881952597987",...
...,"2017-03-27 22:45:22.680",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700052473106",...
...,"2017-03-27 22:45:22.698",...,USD,1683,1,0,NULL,NULL,"usps label: 9405510200830084952768",...
...,"2017-03-27 22:45:25.533",...,USD,304,1,0,NULL,NULL,"usps label: 9400110897700051963967",...
...,"2017-03-27 22:45:25.552",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200829947979353",...
...,"2017-03-27 22:45:25.570",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200883984356102",...
...,"2017-03-27 22:45:25.588",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830072660368",...
...,"2017-03-27 22:45:25.611",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793921416564",...
...,"2017-03-27 22:45:25.633",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200793921195322",...
...,"2017-03-27 22:45:25.651",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052514885",...
...,"2017-03-27 22:45:25.669",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110897700052596034",...
...,"2017-03-27 22:45:25.688",...,USD,312,1,0,NULL,NULL,"usps label: 9400110897700051679998",...
...,"2017-03-27 22:45:25.706",...,USD,1252,1,0,NULL,NULL,"USPS label: 9405510200793927986002",...
...,"2017-03-27 22:45:25.724",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200828948315214",...
...,"2017-03-27 22:45:25.744",...,USD,304,1,0,NULL,NULL,"usps label: 9400110897700051864424",...
...,"2017-03-27 22:45:25.762",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829949166461",...
...,"2017-03-27 22:45:25.781",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200828948525088",...
...,"2017-03-27 22:45:25.799",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200830082009829",...
...,"2017-03-27 22:45:25.817",...,USD,312,1,0,NULL,NULL,"USPS label: 9400110200828950234176",...
...,"2017-03-27 22:45:25.838",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200829950249030",...
...,"2017-03-27 22:45:25.856",...,USD,304,1,0,NULL,NULL,"USPS label: 9400110200830082114226",...
