fk_r_billing_engine_ref_cd,x_invoice_item_id,sk_id,fk_r_revenue_source_ref_cd,fk_x_billing_account_hub_id,fk_x_subscription_r_plan_lnk_id,fk_s_change_context_id_cr,created_at,updated_at,x_created_at,fk_s_change_context_id_dl,deleted_at
STRIPE,ii_18Ei8nHiCtHGC78F0Ba7ASaF,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.390","2017-03-27 22:57:30.392","2016-05-24 09:12:21",NULL,NULL
STRIPE,ii_18Ei8nHiCtHGC78Fq1JWLf0K,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.408","2017-03-27 22:57:30.410","2016-05-24 09:12:21",NULL,NULL
STRIPE,ii_18Ei8oHiCtHGC78FbbaEMxn2,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.426","2017-03-27 22:57:30.428","2016-05-24 09:12:22",NULL,NULL
STRIPE,ii_18Ei8oHiCtHGC78FMDGsl9wE,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.444","2017-03-27 22:57:30.446","2016-05-24 09:12:22",NULL,NULL
STRIPE,ii_18Ei8pHiCtHGC78FoKIowEAg,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.462","2017-03-27 22:57:30.465","2016-05-24 09:12:23",NULL,NULL
STRIPE,ii_18Ei8qHiCtHGC78Fxhaq8mYK,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.481","2017-03-27 22:57:30.483","2016-05-24 09:12:24",NULL,NULL
STRIPE,ii_18Ei8qHiCtHGC78FQ6vnFilW,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.500","2017-03-27 22:57:30.502","2016-05-24 09:12:24",NULL,NULL
STRIPE,ii_18Ei8rHiCtHGC78F9CR8YHVg,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.518","2017-03-27 22:57:30.520","2016-05-24 09:12:25",NULL,NULL
STRIPE,ii_18Ei8rHiCtHGC78FtoOJQyC6,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.536","2017-03-27 22:57:30.539","2016-05-24 09:12:25",NULL,NULL
STRIPE,ii_18Ei8sHiCtHGC78FfezA5kBX,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.555","2017-03-27 22:57:30.557","2016-05-24 09:12:26",NULL,NULL
STRIPE,ii_18Ei8tHiCtHGC78FFs7zYFeL,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.573","2017-03-27 22:57:30.575","2016-05-24 09:12:27",NULL,NULL
STRIPE,ii_18Ei8tHiCtHGC78FY9P8Eral,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.592","2017-03-27 22:57:30.594","2016-05-24 09:12:27",NULL,NULL
STRIPE,ii_18Ei8uHiCtHGC78FPD6OXc5i,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.609","2017-03-27 22:57:30.612","2016-05-24 09:12:28",NULL,NULL
STRIPE,ii_18Ei8vHiCtHGC78F1vcWDMsg,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:30.628","2017-03-27 22:57:30.630","2016-05-24 09:12:29",NULL,NULL
STRIPE,ii_18EiAJHiCtHGC78FrLu1o1d1,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:34.885","2017-03-27 22:57:34.887","2016-05-24 09:13:55",NULL,NULL
STRIPE,ii_18EiAJHiCtHGC78FixgJ32fv,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:34.904","2017-03-27 22:57:34.907","2016-05-24 09:13:55",NULL,NULL
STRIPE,ii_18Er8PHiCtHGC78FDxqjnany,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.047","2017-03-27 22:57:40.049","2016-05-24 18:48:33",NULL,NULL
STRIPE,ii_18Er8QHiCtHGC78FO2EOzXvq,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.066","2017-03-27 22:57:40.069","2016-05-24 18:48:34",NULL,NULL
STRIPE,ii_18Er8QHiCtHGC78F9bVlc856,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.086","2017-03-27 22:57:40.089","2016-05-24 18:48:34",NULL,NULL
STRIPE,ii_18Er8RHiCtHGC78FK0EN3PPU,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.105","2017-03-27 22:57:40.107","2016-05-24 18:48:35",NULL,NULL
STRIPE,ii_18Er8SHiCtHGC78Fx36xoRUU,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.124","2017-03-27 22:57:40.126","2016-05-24 18:48:36",NULL,NULL
STRIPE,ii_18Er8SHiCtHGC78FLtLm1R0t,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.142","2017-03-27 22:57:40.145","2016-05-24 18:48:36",NULL,NULL
STRIPE,ii_18Er8THiCtHGC78FwXcNhBhV,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.161","2017-03-27 22:57:40.164","2016-05-24 18:48:37",NULL,NULL
STRIPE,ii_18Er8UHiCtHGC78FzQXsgWGT,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.180","2017-03-27 22:57:40.182","2016-05-24 18:48:38",NULL,NULL
STRIPE,ii_18Er8UHiCtHGC78FDGT2G73v,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.198","2017-03-27 22:57:40.201","2016-05-24 18:48:38",NULL,NULL
STRIPE,ii_18Er8VHiCtHGC78FYAUdonyB,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.219","2017-03-27 22:57:40.222","2016-05-24 18:48:39",NULL,NULL
STRIPE,ii_18Er8WHiCtHGC78FLMxnvDs6,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.238","2017-03-27 22:57:40.240","2016-05-24 18:48:40",NULL,NULL
STRIPE,ii_18Er8XHiCtHGC78FafPo6n2Y,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.257","2017-03-27 22:57:40.260","2016-05-24 18:48:41",NULL,NULL
STRIPE,ii_18Er8XHiCtHGC78FPf1Mu9fY,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.276","2017-03-27 22:57:40.278","2016-05-24 18:48:41",NULL,NULL
STRIPE,ii_18Er8YHiCtHGC78FGWVOE4kj,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.295","2017-03-27 22:57:40.297","2016-05-24 18:48:42",NULL,NULL
STRIPE,ii_18Er8ZHiCtHGC78FrmVRMnPv,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.313","2017-03-27 22:57:40.315","2016-05-24 18:48:43",NULL,NULL
STRIPE,ii_18Er8ZHiCtHGC78FRuWnjTJH,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.331","2017-03-27 22:57:40.334","2016-05-24 18:48:43",NULL,NULL
STRIPE,ii_18Er8aHiCtHGC78FXnD7ThP3,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.349","2017-03-27 22:57:40.352","2016-05-24 18:48:44",NULL,NULL
STRIPE,ii_18Er8bHiCtHGC78FwcK6qYcL,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.369","2017-03-27 22:57:40.371","2016-05-24 18:48:45",NULL,NULL
STRIPE,ii_18Er8bHiCtHGC78F05X6Ms23,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.387","2017-03-27 22:57:40.389","2016-05-24 18:48:45",NULL,NULL
STRIPE,ii_18Er8cHiCtHGC78FgDE7klpX,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.405","2017-03-27 22:57:40.407","2016-05-24 18:48:46",NULL,NULL
STRIPE,ii_18Er8dHiCtHGC78F0eYKSNAG,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.425","2017-03-27 22:57:40.427","2016-05-24 18:48:47",NULL,NULL
STRIPE,ii_18Er8dHiCtHGC78FSB4LxMKB,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.443","2017-03-27 22:57:40.445","2016-05-24 18:48:47",NULL,NULL
STRIPE,ii_18Er8eHiCtHGC78F6Yvrj7Js,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.462","2017-03-27 22:57:40.464","2016-05-24 18:48:48",NULL,NULL
STRIPE,ii_18Er8gHiCtHGC78FVjeOHqKS,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.481","2017-03-27 22:57:40.483","2016-05-24 18:48:50",NULL,NULL
STRIPE,ii_18Er8hHiCtHGC78F6tM4ZABX,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.503","2017-03-27 22:57:40.506","2016-05-24 18:48:51",NULL,NULL
STRIPE,ii_18Er8hHiCtHGC78Fi9Ga7f3l,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.522","2017-03-27 22:57:40.525","2016-05-24 18:48:51",NULL,NULL
STRIPE,ii_18Er8iHiCtHGC78F5ElFQUix,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.541","2017-03-27 22:57:40.543","2016-05-24 18:48:52",NULL,NULL
STRIPE,ii_18Er8jHiCtHGC78F3e8laISv,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.559","2017-03-27 22:57:40.562","2016-05-24 18:48:53",NULL,NULL
STRIPE,ii_18Er8jHiCtHGC78FD2MEb5gZ,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.578","2017-03-27 22:57:40.580","2016-05-24 18:48:53",NULL,NULL
STRIPE,ii_18Er8kHiCtHGC78F1ePhxQ6L,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.596","2017-03-27 22:57:40.599","2016-05-24 18:48:54",NULL,NULL
STRIPE,ii_18Er8kHiCtHGC78FvDlrLqCW,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.615","2017-03-27 22:57:40.617","2016-05-24 18:48:54",NULL,NULL
STRIPE,ii_18Er8lHiCtHGC78Fr5Fu5Q6X,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.633","2017-03-27 22:57:40.635","2016-05-24 18:48:55",NULL,NULL
STRIPE,ii_18Er8mHiCtHGC78FRhEwfw0x,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.651","2017-03-27 22:57:40.653","2016-05-24 18:48:56",NULL,NULL
STRIPE,ii_18Er8mHiCtHGC78FXtGoiNDx,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.670","2017-03-27 22:57:40.672","2016-05-24 18:48:56",NULL,NULL
STRIPE,ii_18Er8lHiCtHGC78FEDZUuHfT,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.688","2017-03-27 22:57:40.690","2016-05-24 18:48:55",NULL,NULL
STRIPE,ii_18Er8nHiCtHGC78FAzhcPZ8v,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.705","2017-03-27 22:57:40.708","2016-05-24 18:48:57",NULL,NULL
STRIPE,ii_18Er8oHiCtHGC78Ff4gyMA4D,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.724","2017-03-27 22:57:40.726","2016-05-24 18:48:58",NULL,NULL
STRIPE,ii_18Er8oHiCtHGC78FeZ72FvvS,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.741","2017-03-27 22:57:40.744","2016-05-24 18:48:58",NULL,NULL
STRIPE,ii_18Er8pHiCtHGC78FJGWvl2ie,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.760","2017-03-27 22:57:40.762","2016-05-24 18:48:59",NULL,NULL
STRIPE,ii_18Er8pHiCtHGC78FlwpXGnEv,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.782","2017-03-27 22:57:40.788","2016-05-24 18:48:59",NULL,NULL
STRIPE,ii_18Er8rHiCtHGC78Fd3gzEusy,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.836","2017-03-27 22:57:40.838","2016-05-24 18:49:01",NULL,NULL
STRIPE,ii_18Er8rHiCtHGC78FhsYiVsRO,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.855","2017-03-27 22:57:40.857","2016-05-24 18:49:01",NULL,NULL
STRIPE,ii_18Er8qHiCtHGC78FIBD5O5xC,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:40.892","2017-03-27 22:57:40.894","2016-05-24 18:49:00",NULL,NULL
STRIPE,ii_18Er9YHiCtHGC78Fle8cWezE,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.788","2017-03-27 22:57:45.790","2016-05-24 18:49:44",NULL,NULL
STRIPE,ii_18Er9ZHiCtHGC78F5mD30E9r,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.806","2017-03-27 22:57:45.809","2016-05-24 18:49:45",NULL,NULL
STRIPE,ii_18Er9ZHiCtHGC78Floj8h20H,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.825","2017-03-27 22:57:45.828","2016-05-24 18:49:45",NULL,NULL
STRIPE,ii_18Er9aHiCtHGC78FBrizF1eE,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.844","2017-03-27 22:57:45.846","2016-05-24 18:49:46",NULL,NULL
STRIPE,ii_18Er9aHiCtHGC78FnxgQh2DL,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.862","2017-03-27 22:57:45.864","2016-05-24 18:49:46",NULL,NULL
STRIPE,ii_18Er9bHiCtHGC78FBwmUeLqy,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.880","2017-03-27 22:57:45.883","2016-05-24 18:49:47",NULL,NULL
STRIPE,ii_18Er9bHiCtHGC78FcsKMGkIA,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.899","2017-03-27 22:57:45.905","2016-05-24 18:49:47",NULL,NULL
STRIPE,ii_18Er9cHiCtHGC78Fvus9TVc4,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.922","2017-03-27 22:57:45.924","2016-05-24 18:49:48",NULL,NULL
STRIPE,ii_18Er9dHiCtHGC78FmcyfrY2a,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.940","2017-03-27 22:57:45.942","2016-05-24 18:49:49",NULL,NULL
STRIPE,ii_18Er9cHiCtHGC78FIWiWsKzj,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.959","2017-03-27 22:57:45.961","2016-05-24 18:49:48",NULL,NULL
STRIPE,ii_18Er9eHiCtHGC78FZPHV2P5A,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:45.982","2017-03-27 22:57:45.985","2016-05-24 18:49:50",NULL,NULL
STRIPE,ii_18Er9eHiCtHGC78FngjSPfEr,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.001","2017-03-27 22:57:46.003","2016-05-24 18:49:50",NULL,NULL
STRIPE,ii_18Er9fHiCtHGC78FWhUfYi9M,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.019","2017-03-27 22:57:46.021","2016-05-24 18:49:51",NULL,NULL
STRIPE,ii_18Er9gHiCtHGC78FeSnEL7iL,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.038","2017-03-27 22:57:46.040","2016-05-24 18:49:52",NULL,NULL
STRIPE,ii_18Er9iHiCtHGC78FK2XzwKdU,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.056","2017-03-27 22:57:46.058","2016-05-24 18:49:54",NULL,NULL
STRIPE,ii_18Er9jHiCtHGC78Fm0pmFa7d,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.075","2017-03-27 22:57:46.077","2016-05-24 18:49:55",NULL,NULL
STRIPE,ii_18Er9jHiCtHGC78FxB7K818w,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.093","2017-03-27 22:57:46.095","2016-05-24 18:49:55",NULL,NULL
STRIPE,ii_18Er9kHiCtHGC78FsO1PjH5l,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.111","2017-03-27 22:57:46.113","2016-05-24 18:49:56",NULL,NULL
STRIPE,ii_18Er9kHiCtHGC78FbYofNFu3,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.129","2017-03-27 22:57:46.132","2016-05-24 18:49:56",NULL,NULL
STRIPE,ii_18Er9lHiCtHGC78F3tkxMeAz,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.147","2017-03-27 22:57:46.150","2016-05-24 18:49:57",NULL,NULL
STRIPE,ii_18Er9mHiCtHGC78FDVw9JtYm,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.165","2017-03-27 22:57:46.167","2016-05-24 18:49:58",NULL,NULL
STRIPE,ii_18Er9nHiCtHGC78F5rtOKNac,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.183","2017-03-27 22:57:46.186","2016-05-24 18:49:59",NULL,NULL
STRIPE,ii_18Er9nHiCtHGC78FLx272gZi,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.202","2017-03-27 22:57:46.204","2016-05-24 18:49:59",NULL,NULL
STRIPE,ii_18Er9pHiCtHGC78F8kuEZw0q,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.243","2017-03-27 22:57:46.245","2016-05-24 18:50:01",NULL,NULL
STRIPE,ii_18Er9qHiCtHGC78F9ngfTJJJ,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.261","2017-03-27 22:57:46.263","2016-05-24 18:50:02",NULL,NULL
STRIPE,ii_18Er9rHiCtHGC78FBRZhuwRB,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.279","2017-03-27 22:57:46.281","2016-05-24 18:50:03",NULL,NULL
STRIPE,ii_18Er9sHiCtHGC78FWApO8vzk,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.298","2017-03-27 22:57:46.301","2016-05-24 18:50:04",NULL,NULL
STRIPE,ii_18Er9sHiCtHGC78FBYj40DwD,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.316","2017-03-27 22:57:46.319","2016-05-24 18:50:04",NULL,NULL
STRIPE,ii_18Er9tHiCtHGC78FSyRe4xwo,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.335","2017-03-27 22:57:46.337","2016-05-24 18:50:05",NULL,NULL
STRIPE,ii_18Er9oHiCtHGC78F6wf9umu3,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:46.424","2017-03-27 22:57:46.426","2016-05-24 18:50:00",NULL,NULL
STRIPE,in_18FCHOHiCtHGC78FZxT9DKtu-0,...,PRIMARY,...,...,...,"2017-03-27 22:57:57.155","2017-03-27 22:57:57.160","2016-05-25 17:23:14",NULL,NULL
STRIPE,ii_18FDbBHiCtHGC78F8MkPhnE8,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.393","2017-03-27 22:57:57.396","2016-05-25 18:47:45",NULL,NULL
STRIPE,ii_18FDbCHiCtHGC78FXPUiySt3,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.412","2017-03-27 22:57:57.415","2016-05-25 18:47:46",NULL,NULL
STRIPE,ii_18FDbCHiCtHGC78FHRNBqpML,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.431","2017-03-27 22:57:57.434","2016-05-25 18:47:46",NULL,NULL
STRIPE,ii_18FDbEHiCtHGC78FHo5miZb7,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.450","2017-03-27 22:57:57.453","2016-05-25 18:47:48",NULL,NULL
STRIPE,ii_18FDbEHiCtHGC78FlWaQfxEa,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.469","2017-03-27 22:57:57.472","2016-05-25 18:47:48",NULL,NULL
STRIPE,ii_18FDbFHiCtHGC78Fl2PzHJ4Y,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.488","2017-03-27 22:57:57.491","2016-05-25 18:47:49",NULL,NULL
STRIPE,ii_18FDbFHiCtHGC78FxF3w0V1t,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.508","2017-03-27 22:57:57.510","2016-05-25 18:47:49",NULL,NULL
STRIPE,ii_18FDbGHiCtHGC78FxtuHCOxl,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.526","2017-03-27 22:57:57.529","2016-05-25 18:47:50",NULL,NULL
STRIPE,ii_18FDbHHiCtHGC78FJgalMjI0,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.546","2017-03-27 22:57:57.548","2016-05-25 18:47:51",NULL,NULL
STRIPE,ii_18FDbIHiCtHGC78FOegemCgN,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.564","2017-03-27 22:57:57.567","2016-05-25 18:47:52",NULL,NULL
STRIPE,ii_18FDbJHiCtHGC78FeMTIVBzW,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.584","2017-03-27 22:57:57.586","2016-05-25 18:47:53",NULL,NULL
STRIPE,ii_18FDbJHiCtHGC78F8dQ9LSJs,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.603","2017-03-27 22:57:57.605","2016-05-25 18:47:53",NULL,NULL
STRIPE,ii_18FDbKHiCtHGC78FEVNocVr0,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.622","2017-03-27 22:57:57.624","2016-05-25 18:47:54",NULL,NULL
STRIPE,ii_18FDbLHiCtHGC78FhoKuXkYr,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.640","2017-03-27 22:57:57.643","2016-05-25 18:47:55",NULL,NULL
STRIPE,ii_18FDbMHiCtHGC78FpPWt21HY,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.664","2017-03-27 22:57:57.666","2016-05-25 18:47:56",NULL,NULL
STRIPE,ii_18FDbNHiCtHGC78FywR2eHux,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.683","2017-03-27 22:57:57.685","2016-05-25 18:47:57",NULL,NULL
STRIPE,ii_18FDbOHiCtHGC78FgBQ7MRvO,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.702","2017-03-27 22:57:57.704","2016-05-25 18:47:58",NULL,NULL
STRIPE,ii_18FDbPHiCtHGC78FNbSxbaRT,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.720","2017-03-27 22:57:57.723","2016-05-25 18:47:59",NULL,NULL
STRIPE,ii_18FDbPHiCtHGC78Ft85u93AU,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.739","2017-03-27 22:57:57.742","2016-05-25 18:47:59",NULL,NULL
STRIPE,ii_18FDbPHiCtHGC78Fi9cD1jPU,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.758","2017-03-27 22:57:57.761","2016-05-25 18:47:59",NULL,NULL
STRIPE,ii_18FDbRHiCtHGC78FAwMbRrrc,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.777","2017-03-27 22:57:57.780","2016-05-25 18:48:01",NULL,NULL
STRIPE,ii_18FDbRHiCtHGC78F5QQ0HiLA,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.796","2017-03-27 22:57:57.799","2016-05-25 18:48:01",NULL,NULL
STRIPE,ii_18FDbSHiCtHGC78FuvsUOxqI,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.815","2017-03-27 22:57:57.818","2016-05-25 18:48:02",NULL,NULL
STRIPE,ii_18FDbTHiCtHGC78Fc14K9h2D,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.834","2017-03-27 22:57:57.837","2016-05-25 18:48:03",NULL,NULL
STRIPE,ii_18FDbUHiCtHGC78F3zCzd7Wx,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.853","2017-03-27 22:57:57.855","2016-05-25 18:48:04",NULL,NULL
STRIPE,ii_18FDbUHiCtHGC78FTFFb3TZs,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.872","2017-03-27 22:57:57.875","2016-05-25 18:48:04",NULL,NULL
STRIPE,ii_18FDbVHiCtHGC78FoS4B0Tf8,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.891","2017-03-27 22:57:57.894","2016-05-25 18:48:05",NULL,NULL
STRIPE,ii_18FDbWHiCtHGC78FglYIRVQy,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.910","2017-03-27 22:57:57.913","2016-05-25 18:48:06",NULL,NULL
STRIPE,ii_18FDbXHiCtHGC78Faw2U0LmJ,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.929","2017-03-27 22:57:57.932","2016-05-25 18:48:07",NULL,NULL
STRIPE,ii_18FDbYHiCtHGC78F3TNdQSLJ,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.948","2017-03-27 22:57:57.950","2016-05-25 18:48:08",NULL,NULL
STRIPE,ii_18FDbYHiCtHGC78FYnDtOaNz,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.967","2017-03-27 22:57:57.970","2016-05-25 18:48:08",NULL,NULL
STRIPE,ii_18FDbZHiCtHGC78FlACGQy8o,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:57.986","2017-03-27 22:57:57.989","2016-05-25 18:48:09",NULL,NULL
STRIPE,ii_18FDbZHiCtHGC78Fnt8dWsCa,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.005","2017-03-27 22:57:58.008","2016-05-25 18:48:09",NULL,NULL
STRIPE,ii_18FDbaHiCtHGC78FlFh8XTDo,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.024","2017-03-27 22:57:58.027","2016-05-25 18:48:10",NULL,NULL
STRIPE,ii_18FDbbHiCtHGC78FNCIUBftm,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.043","2017-03-27 22:57:58.045","2016-05-25 18:48:11",NULL,NULL
STRIPE,ii_18FDbcHiCtHGC78F7phQWH7p,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.062","2017-03-27 22:57:58.065","2016-05-25 18:48:12",NULL,NULL
STRIPE,ii_18FDbdHiCtHGC78FnIhyYBLN,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.081","2017-03-27 22:57:58.084","2016-05-25 18:48:13",NULL,NULL
STRIPE,ii_18FDbdHiCtHGC78F8wfAy3Jl,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.100","2017-03-27 22:57:58.102","2016-05-25 18:48:13",NULL,NULL
STRIPE,ii_18FDbeHiCtHGC78FmdBE1NbB,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.119","2017-03-27 22:57:58.121","2016-05-25 18:48:14",NULL,NULL
STRIPE,ii_18FDbfHiCtHGC78F9frjIXTk,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.137","2017-03-27 22:57:58.140","2016-05-25 18:48:15",NULL,NULL
STRIPE,ii_18FDbfHiCtHGC78FQ89BOhqb,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.156","2017-03-27 22:57:58.159","2016-05-25 18:48:15",NULL,NULL
STRIPE,ii_18FDbgHiCtHGC78FIorSTbDe,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.175","2017-03-27 22:57:58.179","2016-05-25 18:48:16",NULL,NULL
STRIPE,ii_18FDbhHiCtHGC78FwGeUQZkV,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.196","2017-03-27 22:57:58.204","2016-05-25 18:48:17",NULL,NULL
STRIPE,ii_18FDbhHiCtHGC78FhT9i0wo8,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.221","2017-03-27 22:57:58.224","2016-05-25 18:48:17",NULL,NULL
STRIPE,ii_18FDbiHiCtHGC78FTY7lxA3X,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.246","2017-03-27 22:57:58.248","2016-05-25 18:48:18",NULL,NULL
STRIPE,ii_18FDbjHiCtHGC78FQZhqNQON,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.266","2017-03-27 22:57:58.268","2016-05-25 18:48:19",NULL,NULL
STRIPE,ii_18FDbjHiCtHGC78FyMvuhkoH,...,SHIPPING,...,NULL,...,"2017-03-27 22:57:58.285","2017-03-27 22:57:58.288","2016-05-25 18:48:19",NULL,NULL
